Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb500 P ndvi500 P ele),3.42,0.0031,8,201.57,1.58,1
p(observer1 P start)psi(ndvi500 P und P ele),3.42,0.0031,8,201.57,0,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),3.43,0.0031,12,192.81,4.92,1
p(observer1 P start P cloudCover)psi(forest1500 P water P ele P height100 P distRoad),3.46,0.003,11,195.07,3.08,1
p(observer1 P start P cloudCover)psi(forest1500 P distRoad),3.49,0.003,8,201.64,1.98,1
p(start)psi(forest1500 P und P ele P height100),3.51,0.003,7,203.8,4.67,0
p(observer1 P start)psi(forest1500 P ndvi500 P height100),3.55,0.0029,8,201.7,4.47,1
p(start)psi(disturb500 P forest1500 P ndvi500 P ele P height100),3.55,0.0029,8,201.7,5.47,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P und P water P ele P distRoad),3.57,0.0029,12,192.95,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P water),3.64,0.0028,8,201.79,5.37,1
p(observer1 P start)psi(disturb500 P forest1500 P water P ele P distRoad),3.68,0.0027,10,197.48,1.6,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P und P ele),3.7,0.0027,10,197.5,3.86,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P water P ele),3.7,0.0027,10,197.5,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P ele P distRoad),3.72,0.0027,9,199.7,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P water P ele P height100 P distRoad),3.77,0.0026,11,195.37,4.92,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P water P distRoad),3.81,0.0025,10,197.62,5.04,1
p(observer1 P start P cloudCover)psi(forest1500 P water),3.82,0.0025,8,201.97,0,0
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P ele P distRoad),3.87,0.0025,10,197.68,-0.73,1
p(start)psi(disturb500 P forest1500 P ele),3.91,0.0024,6,206.32,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P ele),3.91,0.0024,10,197.71,0.04,1
p(observer1 P start P cloudCover)psi(forest1500 P und P ele P distRoad),3.96,0.0024,10,197.76,5.35,1
p(start)psi(disturb500 P forest1500 P und P ele P height100),3.97,0.0024,8,202.12,2.74,1
p(observer1 P start)psi(und P water P distRoad),3.97,0.0024,8,202.12,1.64,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P ele P height100),3.99,0.0023,11,195.59,2.36,1
p(start)psi(ndvi500 P und P water P distRoad),4,0.0023,7,204.3,5.6,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P ele P height100),4,0.0023,10,197.81,4.73,1
p(observer1 P start)psi(forest1500 P und P water P height100 P distRoad),4.05,0.0023,10,197.85,0.59,1
p(observer1 P start)psi(forest1500 P und P ele P height100 P distRoad),4.07,0.0022,10,197.87,3.66,1
p(observer1 P start)psi(forest1500 P und P water P height100),4.09,0.0022,9,200.07,0.8,1
p(observer1 P start)psi(forest1500 P und P water P ele P distRoad),4.09,0.0022,10,197.89,0.32,1
p(observer1 P start P cloudCover)psi(forest1500 P und P water P ele P height100),4.14,0.0022,11,195.74,1.71,1
p(observer1 P start P cloudCover)psi(forest1500 P und P water P height100 P distRoad),4.15,0.0022,11,195.75,1.64,1
p(start)psi(forest1500 P ndvi500 P und P ele P height100),4.17,0.0021,8,202.31,4.96,0
p(observer1 P start P cloudCover)psi(ele),4.18,0.0021,7,204.47,0,1
p(start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),4.19,0.0021,9,200.18,0,1
p(start)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100),4.19,0.0021,9,200.18,4.35,1
p(start)psi(disturb500 P forest1500 P ndvi500 P water P ele P distRoad),4.19,0.0021,9,200.18,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P ele),4.19,0.0021,9,200.18,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P ele P height100 P distRoad),4.23,0.0021,10,198.03,0.97,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P height100 P distRoad),4.24,0.0021,10,198.05,4.72,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),4.25,0.002,11,195.85,0,1
p(start)psi(disturb500 P forest1500 P ndvi500 P water P distRoad),4.27,0.002,8,202.42,3.76,1
p(start)psi(disturb500 P ndvi500 P ele),4.29,0.002,6,206.71,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water),4.3,0.002,9,200.29,2.6,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P ele P distRoad),4.32,0.002,11,195.92,5.75,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P water P ele),4.35,0.0019,10,198.15,1.73,1
p(observer1 P start P cloudCover)psi(ndvi500 P ele P height100),4.38,0.0019,9,200.36,1.23,1
p(observer1 P start P cloudCover)psi(forest1500 P und P ele P height100 P distRoad),4.41,0.0019,11,196.01,4.78,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P ele P distRoad),4.44,0.0019,12,193.82,3.6,1
p(start)psi(forest1500 P ele P distRoad),4.45,0.0019,6,206.87,5.32,0
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P und P water P ele),4.45,0.0019,11,196.05,-1.07,1
p(start)psi(forest1500 P ndvi500 P und P water P ele P height100),4.46,0.0018,9,200.44,0,1
p(start)psi(forest1500 P ndvi500 P und P ele),4.48,0.0018,7,204.77,1.95,1
p(observer1 P start)psi(disturb500 P forest1500 P und P ele),4.5,0.0018,9,200.49,2.65,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500),4.51,0.0018,9,200.5,4.2,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und),4.51,0.0018,9,200.5,1.87,1
p(start)psi(forest1500 P ndvi500),4.54,0.0018,5,209.06,1.58,1
p(observer1 P start P cloudCover)psi(forest1500 P und P water),4.54,0.0018,9,200.53,5.06,1
p(start)psi(forest1500 P und P ele),4.55,0.0018,6,206.97,4.07,1
p(observer1 P start)psi(disturb500 P water P distRoad),4.57,0.0017,8,202.72,1.64,1
p(observer1 P start)psi(ndvi500 P water P distRoad),4.57,0.0017,8,202.72,0,1
p(observer1 P start P cloudCover)psi(ndvi500 P und P ele P distRoad),4.59,0.0017,10,198.39,5.84,1
p(start)psi(water P distRoad),4.59,0.0017,5,209.12,0,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P distRoad),4.61,0.0017,9,200.59,2.35,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P distRoad),4.62,0.0017,11,196.22,2.97,1
p(observer1 P start P cloudCover)psi(forest1500 P height100),4.63,0.0017,8,202.78,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P water),4.69,0.0016,9,200.67,4.87,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P distRoad),4.69,0.0016,10,198.5,3.71,1
p(observer1 P start)psi(ndvi500 P und P water P height100 P distRoad),4.7,0.0016,10,198.51,0,1
p(observer1 P start)psi(forest1500),4.73,0.0016,6,207.14,0,1
p(observer1 P start P cloudCover)psi(disturb500 P water P distRoad),4.74,0.0016,9,200.73,-0.56,1
p(observer1 P start P cloudCover)psi(und P water P distRoad),4.74,0.0016,9,200.73,0.51,1
p(observer1 P start)psi(forest1500 P height100),4.75,0.0016,7,205.04,4.68,1
p(start)psi(forest1500 P ndvi500 P und P water P ele),4.75,0.0016,8,202.9,0,1
p(observer1 P start P cloudCover)psi(und P ele P height100 P distRoad),4.76,0.0016,10,198.56,0,1
p(start)psi(ndvi500 P ele),4.76,0.0016,5,209.28,1.72,1
p(start)psi(ele P height100 P distRoad),4.78,0.0016,6,207.2,0,1
p(observer1 P start)psi(forest1500 P water),4.78,0.0016,7,205.08,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P und P ele P height100 P distRoad),4.8,0.0016,11,196.4,1.6,1
p(observer1 P start P cloudCover)psi(disturb500 P und P water P distRoad),4.82,0.0015,10,198.62,-0.01,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P water P distRoad),4.83,0.0015,10,198.63,0.64,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ele P height100 P distRoad),4.85,0.0015,11,196.45,5.39,1
p(start)psi(forest1500 P ndvi500 P water P ele P height100 P distRoad),4.86,0.0015,9,200.84,1.47,0
p(start)psi(disturb500 P forest1500 P ndvi500 P ele P height100 P distRoad),4.86,0.0015,9,200.85,3.71,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P distRoad),4.87,0.0015,10,198.67,5.73,1
p(start)psi(forest1500 P und P water P height100 P distRoad),4.88,0.0015,8,203.03,0,0
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500),4.91,0.0015,8,203.06,1.69,1
p(observer1 P start)psi(forest1500 P ndvi500 P und),4.91,0.0015,8,203.06,0.8,1
p(observer1 P start P cloudCover)psi(ndvi500 P und P water P height100 P distRoad),4.94,0.0014,11,196.54,0.14,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P ele P height100 P distRoad),4.95,0.0014,12,194.33,-1.29,1
p(observer1 P start P cloudCover)psi(ndvi500 P und P ele),4.97,0.0014,9,200.96,0,1
p(observer1 P start P cloudCover)psi(disturb500 P height100 P distRoad),4.98,0.0014,9,200.96,5.5,1
p(observer1 P start P cloudCover)psi(forest1500 P und P water P ele),4.99,0.0014,10,198.79,0,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P height100),4.99,0.0014,11,196.59,0.74,1
p(observer1 P start)psi(und P ele P distRoad),4.99,0.0014,8,203.14,1.25,1
p(observer1 P start)psi(ele),5.02,0.0014,6,207.44,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P height100 P distRoad),5.04,0.0014,9,201.03,5.42,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P water P ele P height100 P distRoad),5.04,0.0014,12,194.42,0,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P water),5.05,0.0014,10,198.85,3.13,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P water P height100),5.05,0.0014,10,198.85,4.27,1
p(observer1 P start)psi(disturb500 P forest1500 P water P ele P height100 P distRoad),5.06,0.0014,11,196.66,1.46,1
p(start)psi(disturb500 P forest1500 P ndvi500 P und P ele),5.07,0.0014,8,203.22,4.75,1
p(start)psi(forest1500 P ndvi500 P water),5.07,0.0014,6,207.49,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P ele P height100 P distRoad),5.08,0.0014,11,196.68,5.92,1
p(observer1 P start)psi(forest1500 P und P water P ele),5.13,0.0013,9,201.11,4.76,1
p(start)psi(forest1500 P ndvi500 P ele P distRoad),5.13,0.0013,7,205.42,0,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P water P ele P height100),5.14,0.0013,12,194.52,5.9,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ele P distRoad),5.14,0.0013,10,198.94,0,1
