Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und),7.76,8e-04,7,228.07,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100),7.8,7e-04,7,228.11,0,0
p(start P cloudCover)psi(forest1500 P und P water P distRoad),7.82,7e-04,8,225.98,5.13,1
p(start P cloudCover)psi(forest1500 P und P ele P distRoad),7.82,7e-04,8,225.98,0,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele P distRoad),7.84,7e-04,10,221.66,4.59,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P ele P distRoad),7.9,7e-04,10,221.72,3.93,0
p(start P cloudCover)psi(disturb100 P forest1500 P und P ele P height500 P distRoad),7.9,7e-04,10,221.72,4.64,1
p(start P cloudCover)psi(forest1500 P ele P height500),7.9,7e-04,7,228.21,0,0
p(cloudCover)psi(disturb100 P und P distRoad),7.97,7e-04,6,230.41,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele),7.99,7e-04,8,226.16,5.8,1
p(cloudCover)psi(ndvi100 P water P height500 P distRoad),7.99,7e-04,7,228.3,2.76,1
p(cloudCover)psi(),8,7e-04,3,236.7,0,0
p(start P cloudCover)psi(und),8,7e-04,5,232.54,-0.66,1
p(cloudCover)psi(ndvi100 P und P height500 P distRoad),8.03,7e-04,7,228.34,4.42,1
p(start P cloudCover)psi(forest1500 P und P water P ele P distRoad),8.08,6e-04,9,224.08,0,1
p(cloudCover)psi(water P ele P distRoad),8.09,6e-04,6,230.52,3.14,0
p(cloudCover)psi(disturb100 P ndvi100 P und P ele P height500),8.09,6e-04,8,226.26,-1.99,1
p(cloudCover)psi(disturb100 P ndvi100 P water P ele P height500),8.09,6e-04,8,226.26,1.92,1
p(cloudCover)psi(disturb100 P forest1500 P water P height500 P distRoad),8.09,6e-04,8,226.26,0,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P distRoad),8.12,6e-04,8,226.29,5.26,1
p(start P cloudCover)psi(forest1500 P und P water P height500 P distRoad),8.13,6e-04,9,224.13,3.86,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele P distRoad),8.14,6e-04,8,226.31,2.72,1
p(start P cloudCover)psi(und P water P ele P distRoad),8.15,6e-04,8,226.32,5.4,1
p(cloudCover)psi(forest1500 P ndvi100 P und P water),8.15,6e-04,7,228.46,1.04,1
p(start P cloudCover)psi(forest1500 P water P ele P height500 P distRoad),8.15,6e-04,9,224.16,5.13,1
p(start P cloudCover)psi(disturb100 P ndvi100 P height500),8.18,6e-04,7,228.49,5.18,0
p(cloudCover)psi(und P ele P distRoad),8.2,6e-04,6,230.64,4.95,0
p(start P cloudCover)psi(und P water P height500 P distRoad),8.22,6e-04,8,226.39,1.86,1
p(start P cloudCover)psi(ndvi100),8.25,6e-04,5,232.79,0,0
p(cloudCover)psi(forest1500 P ndvi100 P water P ele P distRoad),8.26,6e-04,8,226.43,4.93,1
p(cloudCover)psi(forest1500 P und P water P ele P height500 P distRoad),8.28,6e-04,9,224.29,4.35,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P ele),8.3,6e-04,8,226.46,3.99,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P ele P height500 P distRoad),8.31,6e-04,11,219.93,4.58,0
p(start P cloudCover)psi(ndvi100 P und P water P height500 P distRoad),8.32,6e-04,9,224.33,0,1
p(start P cloudCover)psi(und P distRoad),8.33,6e-04,6,230.77,3.3,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und),8.36,6e-04,8,226.52,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P und P water P ele P height500),8.36,6e-04,10,222.18,0.78,1
p(start P cloudCover)psi(disturb100 P ndvi100 P und P water P ele P height500),8.36,6e-04,10,222.18,0,1
p(cloudCover)psi(und P water P ele P distRoad),8.36,6e-04,7,228.67,5.57,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P distRoad),8.37,6e-04,9,224.37,3.39,1
p(start P cloudCover)psi(disturb100 P forest1500 P und P water P distRoad),8.37,6e-04,9,224.37,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P water P ele P distRoad),8.37,6e-04,9,224.37,2.67,1
p(start P cloudCover)psi(disturb100 P forest1500 P water P height500 P distRoad),8.37,6e-04,9,224.37,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P und P water P ele),8.39,6e-04,9,224.39,3.95,1
p(cloudCover)psi(disturb100 P forest1500 P und P ele P distRoad),8.39,6e-04,8,226.55,1.72,1
p(start P cloudCover)psi(disturb100 P forest1500 P ele P height500 P distRoad),8.4,6e-04,9,224.4,5.8,0
p(cloudCover)psi(forest1500 P water P height500),8.41,5e-04,6,230.84,5.13,0
p(start P cloudCover)psi(ndvi100 P und P water P ele P height500 P distRoad),8.42,5e-04,10,222.24,3.57,1
