Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(forest1500 P ndvi500 P und P ele P distRoad),13.4,5e-04,8,13.4,2.14,1
p(cloudCover)psi(disturb500 P forest1500 P water P ele P distRoad),13.4,5e-04,8,13.4,4,1
p(cloudCover)psi(forest1500 P ndvi500 P water P ele P distRoad),13.4,5e-04,8,13.4,0.69,1
p(cloudCover)psi(disturb500 P forest1500 P und P water),13.42,5e-04,7,15.56,0,1
p(cloudCover)psi(disturb500 P forest1500 P water P height100),13.42,5e-04,7,15.56,0,1
p(cloudCover)psi(forest1500 P und P water P height100),13.42,5e-04,7,15.56,3.07,1
p(cloudCover)psi(und P water P height100 P distRoad),13.42,5e-04,7,15.56,2.38,1
p(start P cloudCover)psi(ndvi500 P und P ele P distRoad),13.44,4e-04,8,13.44,0,1
p(start P cloudCover)psi(forest1500 P ndvi500 P water P ele),13.46,4e-04,8,13.46,2.06,1
p(start P cloudCover)psi(forest1500 P und P water P ele),13.46,4e-04,8,13.46,0,0
p(start P cloudCover)psi(ndvi500 P ele P height100),13.47,4e-04,7,15.61,4.94,1
p(start P cloudCover)psi(forest1500 P water P height100),13.53,4e-04,7,15.67,1.77,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P height100),13.53,4e-04,7,15.67,5.15,1
p(cloudCover)psi(disturb500 P und P ele P height100),13.53,4e-04,7,15.67,4.71,1
p(cloudCover)psi(disturb500 P ndvi500 P und P distRoad),13.53,4e-04,7,15.67,0,1
p(start P cloudCover)psi(disturb500 P forest1500),13.55,4e-04,6,17.82,4.93,0
p(start P cloudCover)psi(disturb500 P ndvi500),13.55,4e-04,6,17.82,0,0
p(start P cloudCover)psi(disturb500 P und),13.55,4e-04,6,17.82,0,1
p(start P cloudCover)psi(disturb500 P water),13.55,4e-04,6,17.82,3.88,0
p(start P cloudCover)psi(disturb500 P ele),13.55,4e-04,6,17.82,0,0
p(start P cloudCover)psi(disturb500 P height100),13.55,4e-04,6,17.82,5.77,1
p(start P cloudCover)psi(disturb500 P distRoad),13.55,4e-04,6,17.82,5.85,1
p(cloudCover)psi(forest1500 P ndvi500 P und P water P ele),13.59,4e-04,8,13.59,0,1
p(cloudCover)psi(forest1500 P ndvi500 P und P height100 P distRoad),13.59,4e-04,8,13.59,5.26,1
p(cloudCover)psi(disturb500 P und P ele P height100 P distRoad),13.59,4e-04,8,13.59,5.51,1
p(cloudCover)psi(disturb500 P water P ele P height100 P distRoad),13.59,4e-04,8,13.59,1.95,1
p(start P cloudCover)psi(ndvi500 P water P height100),13.6,4e-04,7,15.75,0.71,1
p(cloudCover)psi(disturb500 P ndvi500 P water P height100),13.63,4e-04,7,15.78,4.57,1
p(start P cloudCover)psi(forest1500 P ndvi500 P und P ele P height100 P distRoad),13.65,4e-04,10,9.31,4.59,1
p(start P cloudCover)psi(ndvi500 P water P ele P height100),13.72,4e-04,8,13.72,1.47,1
p(cloudCover)psi(ndvi500 P und P water P height100),13.74,4e-04,7,15.88,3.03,1
p(cloudCover)psi(ndvi500 P und P ele P height100),13.74,4e-04,7,15.88,2.73,1
p(cloudCover)psi(forest1500 P ndvi500 P und P water P distRoad),13.77,4e-04,8,13.77,2.8,1
p(cloudCover)psi(und P water P ele P height100 P distRoad),13.77,4e-04,8,13.77,4.33,1
p(start P cloudCover)psi(disturb500 P forest1500 P water P distRoad),13.77,4e-04,8,13.77,4.15,1
p(cloudCover)psi(disturb500 P ndvi500 P und),13.78,4e-04,6,18.05,3.74,1
p(cloudCover)psi(disturb500 P forest1500 P water),13.78,4e-04,6,18.05,0,0
