Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water P distRoad),8.94,8e-04,13,172.93,0.81,1
p(SURVEY)psi(forest1000 P und P ele P distRoad),8.97,7e-04,10,179.63,0,1
p(SURVEY)psi(forest1000 P und P water P ele),8.99,7e-04,10,179.64,0,1
p(SURVEY)psi(disturb100 P forest1000 P water P ele P distRoad),8.99,7e-04,11,177.45,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P water P height100),9.1,7e-04,12,175.33,1.91,1
p(SURVEY P observer1)psi(forest1000 P und P water P ele P distRoad),9.13,7e-04,13,173.12,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P ele P distRoad),9.33,6e-04,13,173.32,1.51,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P ele),9.33,6e-04,10,179.99,2.31,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),9.41,6e-04,12,175.64,-0.13,1
p(SURVEY)psi(disturb100 P forest1000 P und P ele),9.6,5e-04,10,180.26,5.15,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water P ele),9.73,5e-04,13,173.72,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water P height100),9.88,5e-04,13,173.87,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P height100),9.91,5e-04,12,176.14,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P ele P distRoad),9.93,5e-04,13,173.92,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water P ele),10.15,4e-04,13,174.14,5.5,1
p(SURVEY)psi(forest1000 P und P water P ele P distRoad),10.22,4e-04,11,178.67,0,1
p(SURVEY)psi(forest1000 P ndvi500 P water P height100),10.33,4e-04,10,180.98,-0.31,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P height100),10.34,4e-04,14,172.06,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P ele P distRoad),10.48,3e-04,11,178.94,0.02,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P ele),10.52,3e-04,13,174.51,4.92,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),10.65,3e-04,15,170.1,1,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),10.79,3e-04,13,174.78,0.34,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water P ele),10.96,3e-04,11,179.41,0,1
p(SURVEY)psi(disturb100 P forest1000 P und P ele P distRoad),11.06,3e-04,11,179.52,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water P height100),11.13,3e-04,11,179.58,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P height100),11.18,2e-04,10,181.84,0,1
p(SURVEY)psi(disturb100 P forest1000 P und P water P ele),11.19,2e-04,11,179.64,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water P height100),11.26,2e-04,13,175.25,1.68,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water P ele P distRoad),11.31,2e-04,14,173.04,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),11.52,2e-04,12,177.75,0.5,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P ele),11.53,2e-04,11,179.99,4.77,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P height100),11.54,2e-04,12,177.77,0.92,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P height100 P distRoad),11.61,2e-04,15,171.05,1.34,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P height100 P distRoad),11.82,2e-04,13,175.81,0,1
p(SURVEY)psi(disturb100 P forest1000 P water P height100),11.88,2e-04,10,182.54,0.38,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P distRoad),11.94,2e-04,14,173.67,1.51,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P water P height100 P distRoad),11.99,2e-04,13,175.98,2.78,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P water P distRoad),12.13,2e-04,12,178.36,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P height100),12.29,1e-04,11,180.75,0,1
p(SURVEY)psi(disturb100 P forest1000 P und P water P ele P distRoad),12.37,1e-04,12,178.6,0,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P height100),12.44,1e-04,13,176.43,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P height100 P distRoad),12.5,1e-04,14,174.23,0,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P height100),12.53,1e-04,11,180.98,-1.69,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P height100),12.64,1e-04,11,181.09,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P height100 P distRoad),12.89,1e-04,13,176.88,1.05,0
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P height100 P distRoad),12.92,1e-04,13,176.91,-0.74,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water P height100),12.99,1e-04,13,176.98,1.64,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P height100 P distRoad),13.04,1e-04,11,181.49,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water P distRoad),13.09,1e-04,13,177.08,0.32,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P distRoad),13.26,1e-04,11,181.72,-0.84,1
p(SURVEY)psi(forest1000 P ndvi500 P water P height100 P distRoad),13.31,1e-04,11,181.76,0.07,1
p(SURVEY)psi(disturb100 P forest1000 P height100),13.34,1e-04,9,186.17,-0.03,0
p(SURVEY)psi(forest1000 P ndvi500 P water P distRoad),13.43,1e-04,10,184.08,0,1
p(SURVEY)psi(forest1000 P ndvi500 P height100),13.53,1e-04,9,186.36,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P height100),13.69,1e-04,12,179.92,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P distRoad),13.69,1e-04,11,182.15,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P distRoad),13.78,1e-04,12,180.02,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P height100),13.79,1e-04,11,182.24,0,1
p(SURVEY P observer1)psi(forest1000 P water P height100),13.8,1e-04,11,182.26,0.75,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P height100 P distRoad),13.88,1e-04,12,180.11,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P distRoad),13.88,1e-04,13,177.87,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water),13.91,1e-04,12,180.14,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P distRoad),13.97,1e-04,12,180.2,-0.8,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water P distRoad),14.02,1e-04,11,182.47,0,1
p(SURVEY)psi(disturb100 P forest1000 P water P height100 P distRoad),14.08,1e-04,11,182.54,0.92,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P height100 P distRoad),14.09,1e-04,12,180.32,0,1
p(SURVEY P observer1)psi(ndvi500 P water P distRoad),14.18,1e-04,11,182.63,1.51,1
p(SURVEY)psi(forest1000 P ndvi500 P und P height100),14.32,1e-04,10,184.98,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P water),14.39,0,11,182.84,0,1
