Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start)psi(disturb500 P ndvi500 P und P water P ele),9.14,0.0011,8,215.52,0,1
p(start)psi(disturb500 P ndvi500 P und P water P distRoad),9.14,0.0011,8,215.52,5.66,1
p(observer1 P start)psi(disturb500 P ndvi500 P water P ele P height100),9.16,0.0011,10,211.19,4.96,1
p(observer1 P start)psi(disturb500 P ndvi500 P water P height100 P distRoad),9.16,0.0011,10,211.19,4.36,1
p(observer1 P start)psi(forest1000 P ndvi500 P und P ele P height100),9.19,0.0011,10,211.22,0,1
p(start)psi(forest1000 P ndvi500 P und P height100),9.19,0.0011,7,217.71,0.5,0
p(start)psi(water P ele),9.21,0.0011,5,221.96,0,0
p(start)psi(ndvi500 P ele),9.24,0.0011,5,221.99,0,0
p(observer1 P start)psi(forest1000 P ele P height100),9.25,0.0011,8,215.62,5.59,0
p(observer1 P start)psi(und P ele P height100),9.26,0.0011,8,215.63,0,0
p(observer1 P start)psi(disturb500 P forest1000 P water P ele),9.26,0.0011,9,213.47,4.94,1
p(observer1 P start)psi(ndvi500 P water P ele),9.27,0.001,8,215.65,0,0
p(start)psi(disturb500 P forest1000 P ndvi500 P water P ele P height100),9.27,0.001,9,213.49,0,0
p(start)psi(disturb500 P forest1000 P water P ele P height100),9.31,0.001,8,215.69,5.61,1
p(start)psi(ndvi500 P und P ele P height100 P distRoad),9.34,0.001,8,215.72,0,1
p(start)psi(forest1000 P ele),9.35,0.001,5,222.1,0,0
p(start)psi(und P ele),9.36,0.001,5,222.11,0,0
p(observer1 P start)psi(ndvi500 P und P ele),9.4,0.001,8,215.78,0,0
p(observer1 P start)psi(forest1000 P water P ele),9.42,0.001,8,215.8,5.96,0
p(observer1 P start)psi(und P water P ele),9.42,0.001,8,215.8,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P water),9.43,0.001,9,213.64,4.46,1
p(observer1 P start)psi(forest1000 P ndvi500 P ele),9.44,0.001,8,215.82,5.63,0
p(observer1 P start)psi(disturb500 P forest1000 P und),9.48,9e-04,8,215.85,5.21,1
p(observer1 P start)psi(disturb500 P forest1000 P ele P distRoad),9.51,9e-04,9,213.72,0,0
p(observer1 P start)psi(disturb500 P ele P height100 P distRoad),9.52,9e-04,9,213.73,5.87,0
p(observer1 P start)psi(forest1000 P water),9.53,9e-04,7,218.05,0,1
p(start)psi(disturb500 P ndvi500 P water P ele P height100),9.54,9e-04,8,215.92,3.6,1
p(start)psi(disturb500 P ndvi500 P water P height100 P distRoad),9.54,9e-04,8,215.92,5.39,1
p(observer1 P start)psi(forest1000 P und P ele),9.55,9e-04,8,215.93,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P ele),9.56,9e-04,9,213.77,-0.49,1
p(observer1 P start)psi(disturb500 P forest1000 P und P height100),9.56,9e-04,9,213.78,5.58,1
p(observer1 P start)psi(disturb500 P ndvi500 P ele),9.59,9e-04,8,215.96,0.27,1
p(start)psi(disturb500 P ele P distRoad),9.62,9e-04,6,220.27,0,0
p(observer1 P start)psi(disturb500 P forest1000),9.65,9e-04,7,218.17,0,1
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P water P height100 P distRoad),9.67,9e-04,11,209.5,3.76,1
p(observer1 P start)psi(disturb500 P water P ele P distRoad),9.75,8e-04,9,213.97,0,0
p(observer1 P start)psi(disturb500 P ndvi500 P ele P distRoad),9.81,8e-04,9,214.02,0,0
p(observer1 P start)psi(disturb500 P und P ele P distRoad),9.82,8e-04,9,214.04,0,0
p(observer1 P start)psi(ndvi500 P ele P height100 P distRoad),9.85,8e-04,9,214.06,0,0
p(observer1 P start)psi(forest1000 P ele P height100 P distRoad),9.87,8e-04,9,214.09,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P water),9.88,8e-04,10,211.91,3.31,1
p(start)psi(ele P height100 P distRoad),9.88,8e-04,6,220.52,0,0
p(observer1 P start)psi(water P ele P height100 P distRoad),9.97,7e-04,9,214.18,0,0
p(observer1 P start)psi(forest1000 P water P distRoad),9.97,7e-04,8,216.35,0,1
p(start)psi(water P ele P distRoad),9.99,7e-04,6,220.64,0,0
p(start)psi(forest1000 P ele P distRoad),10,7e-04,6,220.65,0,0
