Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(ndvi500 P water P distRoad),6.39,0.0023,8,231.14,0,0
p(observer1 P start)psi(ndvi500 P und P distRoad),6.42,0.0023,8,231.16,0,0
p()psi(ndvi500 P und P water P ele P height100 P distRoad),6.42,0.0023,8,231.17,0,0
p(start)psi(height100 P distRoad),6.43,0.0023,5,237.55,0,0
p()psi(forest500 P ndvi500 P ele P distRoad),6.44,0.0023,6,235.46,0,0
p(observer1)psi(forest500 P ndvi500 P height100 P distRoad),6.47,0.0022,8,231.22,0,0
p(observer1)psi(ndvi500 P und P height100 P distRoad),6.49,0.0022,8,231.24,0,0
p(observer1)psi(ndvi500 P water P height100 P distRoad),6.51,0.0022,8,231.26,0,0
p(observer1)psi(ndvi500 P ele P distRoad),6.54,0.0021,7,233.43,0,0
p(observer1)psi(disturb100 P ndvi500 P ele P height100 P distRoad),6.55,0.0021,9,229.14,4.94,0
p(observer1 P start)psi(forest500 P ndvi500 P distRoad),6.56,0.0021,8,231.31,0,0
p(start)psi(disturb100 P forest500 P ele P height100 P distRoad),6.62,0.0021,8,231.37,0,0
p(start)psi(ndvi500 P und P water P distRoad),6.63,0.002,7,233.53,0,0
p(observer1 P start)psi(disturb100 P height100 P distRoad),6.65,0.002,8,231.4,5.61,0
p(observer1)psi(disturb100 P ndvi500 P distRoad),6.65,0.002,7,233.55,0,0
p()psi(disturb100 P ndvi500 P ele P distRoad),6.66,0.002,6,235.68,0,0
p(start)psi(disturb100 P ndvi500 P water P ele P distRoad),6.71,0.002,8,231.46,0,0
p(start)psi(forest500 P ndvi500 P water P distRoad),6.77,0.0019,7,233.67,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P ele P distRoad),6.8,0.0019,8,231.55,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P ele P distRoad),6.86,0.0018,9,229.45,0,0
p(start)psi(forest500 P ndvi500 P und P distRoad),6.87,0.0018,7,233.76,0,0
p()psi(disturb100 P forest500 P ndvi500 P height100 P distRoad),6.88,0.0018,7,233.77,0,0
p(start)psi(disturb100 P und P height100 P distRoad),6.89,0.0018,7,233.79,0,0
p()psi(disturb100 P ndvi500 P water P height100 P distRoad),6.92,0.0018,7,233.82,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P und P water P ele P height100 P distRoad),6.94,0.0018,11,225.14,0,0
p()psi(disturb100 P ndvi500 P und P height100 P distRoad),6.95,0.0017,7,233.84,0,0
p(start)psi(disturb100 P forest500 P height100 P distRoad),6.96,0.0017,7,233.86,0,0
p(observer1)psi(disturb100 P forest500 P ndvi500 P ele P height100 P distRoad),7.02,0.0017,10,227.43,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P ele P height100 P distRoad),7.05,0.0017,12,223.03,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P und P water P ele P height100 P distRoad),7.06,0.0017,12,223.04,0,0
p(observer1 P start)psi(forest500 P ndvi500 P und P water P ele P height100 P distRoad),7.08,0.0016,12,223.06,0,0
p(start)psi(disturb100 P ndvi500 P und P ele P distRoad),7.1,0.0016,8,231.85,0,0
p(observer1)psi(ndvi500 P und P ele P height100 P distRoad),7.13,0.0016,9,229.71,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P water P height100 P distRoad),7.13,0.0016,11,225.33,0,0
p(start)psi(ndvi500 P und P water P ele P distRoad),7.16,0.0016,8,231.91,0,0
p(observer1)psi(ndvi500 P water P ele P height100 P distRoad),7.17,0.0016,9,229.76,0,0
p(start)psi(forest500 P ndvi500 P und P ele P distRoad),7.24,0.0015,8,231.99,0,0
p(observer1)psi(ndvi500 P water P distRoad),7.24,0.0015,7,234.13,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P water P ele P height100 P distRoad),7.24,0.0015,12,223.22,0,0
p(observer1)psi(ndvi500 P und P distRoad),7.24,0.0015,7,234.14,0,0
p()psi(disturb100 P ndvi500 P water P ele P height100 P distRoad),7.25,0.0015,8,232,0,0
p(observer1 P start)psi(ndvi500 P water P ele P distRoad),7.26,0.0015,9,229.84,5.86,0
p(observer1)psi(forest500 P ndvi500 P distRoad),7.26,0.0015,7,234.15,0,0
p()psi(disturb100 P forest500 P ndvi500 P und P ele P height100 P distRoad),7.29,0.0015,9,229.88,0,0
