Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P ele P height500 P distRoad),6.201,0.0015,9,615.73,0,0
p(cloudCover)psi(ele P distRoad),6.202,0.0015,5,624.27,0,0
p(cloudCover)psi(ndvi500 P und P ele),6.269,0.0015,6,622.23,0,0
p(cloudCover)psi(disturb100 P forest500 P und P water P ele P height500 P distRoad),6.292,0.0014,10,613.64,0,0
p(cloudCover)psi(disturb100 P forest500 P water P ele P height500 P distRoad),6.36,0.0014,9,615.89,5.72,0
p(cloudCover)psi(ele),6.395,0.0014,4,626.55,0,0
p(cloudCover)psi(ndvi500 P und P water P ele),6.48,0.0013,7,620.32,0,0
p(cloudCover)psi(ndvi500),6.492,0.0013,4,626.65,0,0
p(cloudCover)psi(ndvi500 P ele),6.532,0.0013,5,624.6,0,0
p(cloudCover)psi(ele P height500 P distRoad),6.627,0.0012,6,622.59,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele P height500 P distRoad),6.66,0.0012,11,611.81,0,0
p(cloudCover)psi(ndvi500 P water),6.668,0.0012,5,624.74,0,0
p(cloudCover)psi(und P water P ele P height500 P distRoad),6.811,0.0011,8,618.5,0,0
p(cloudCover)psi(water),6.969,0.001,4,627.12,0,0
p(cloudCover)psi(water P ele P height500),6.988,0.001,6,622.95,0,0
p(cloudCover)psi(und P water P ele P height500),7.053,0.001,7,620.89,4.87,0
p(cloudCover)psi(water P ele P height500 P distRoad),7.128,0.001,7,620.96,0,0
p(cloudCover)psi(ndvi500 P water P ele P distRoad),7.2,9e-04,7,621.04,0,0
p(cloudCover)psi(und P ele P height500),7.294,9e-04,6,623.26,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water),7.296,9e-04,6,623.26,0,0
p(cloudCover)psi(ndvi500 P und),7.306,9e-04,5,625.37,0,0
p(cloudCover)psi(ndvi500 P und P ele P distRoad),7.325,9e-04,7,621.16,0,0
p(cloudCover)psi(ndvi500 P und P water P ele P distRoad),7.366,8e-04,8,619.06,0,0
p(cloudCover)psi(disturb100 P und P height500 P distRoad),7.374,8e-04,7,621.21,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P distRoad),7.389,8e-04,7,621.23,0,0
p(cloudCover)psi(disturb100 P und P water P ele),7.408,8e-04,7,621.24,0,0
p(cloudCover)psi(disturb100 P und P water P height500 P distRoad),7.41,8e-04,8,619.1,5.8,0
p(cloudCover)psi(disturb100 P water P ele),7.471,8e-04,6,623.43,0,0
p(cloudCover)psi(und P distRoad),7.486,8e-04,5,625.55,0,0
p(cloudCover)psi(disturb100 P ndvi500),7.486,8e-04,5,625.55,0,0
p(cloudCover)psi(ndvi500 P ele P distRoad),7.504,8e-04,6,623.47,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P ele),7.545,8e-04,7,621.38,0,0
p(cloudCover)psi(disturb100 P und P water P ele P distRoad),7.55,8e-04,8,619.24,0,0
p(cloudCover)psi(disturb100 P und P ele),7.552,8e-04,6,623.51,0,0
