OBJECTID,OBJECTID_1,Latitude,Longitude,OCCUPIED,TOTAL,Elevation_100mMEAN,Elevation_100mSTD,Elevation_1500mMEAN,Elevation_1500mSTD,Elevation_500mMEAN,Elevation_500mSTD,slope_pc_rise_1000mMEAN,slope_pc_rise_1000mSTD,slope_pc_rise_100mMEAN,slope_pc_rise_100mSTD,slope_pc_rise_1500mMEAN,slope_pc_rise_1500mSTD,slope_pc_rise_500mMEAN,slope_pc_rise_500mSTD,Canopy_Height_1000_mMEAN,Canopy_Height_1000_mSTD,Canopy_Height_100mMEAN,Canopy_Height_100mSTD,Canopy_Height_1500_mMEAN,Canopy_Height_1500_mSTD,Canopy_Height_500mMEAN,Canopy_Height_500mSTD,Disturbed_Canopy_100mPercent,Disturbed_Canopy_1500mPercent,Disturbed_Canopy_500mPercent,Disturbed_Canopy1_1000mPercent,Eucdist_Roads_km_100MEAN,Eucdist_Roads_km_100STD,Eucdist_Roads_km_1000MEAN,Eucdist_Roads_km_1000STD,Eucdist_Roads_km_1500MEAN,Eucdist_Roads_km_1500STD,Eucdist_Roads_km_500MEAN,Eucdist_Roads_km_500STD,PTCT_1000m_Kernal_DensityMEAN,PTCT_1000m_Kernal_DensitySTD,PTCT_100m_Kernal_DensityMEAN,PTCT_100m_Kernal_DensitySTD,PTCT_1500m_Kernal_DensityMEAN,PTCT_1500m_Kernal_DensitySTD,PTCT_500mb_Kernal_DensityMEAN,PTCT_500mb_Kernal_DensitySTD,PercentIntactforest20161000m,PercentNonforest1000m,PercentRegrowth197320161000m,PercentIntactforest2016100m,PercentNonforest100m,PercentRegrowth19732016100m,PercentIntactforest20161500m,PercentNonforest1500m,PercentRegrowth197320161500m,PercentIntactforest2016500m,PercentNonforest500m,PercentRegrowth19732016500m,Zonal_Stats1000mMEAN,Zonal_Stats1000mSTD,Zonal_Stats100mMEAN,Zonal_Stats100mSTD,Zonal_Stats1500mMEAN,Zonal_Stats1500mSTD,Zonal_Stats500mMEAN,Zonal_Stats500mSTD,PTCT_1000m_5m_TreeCover_PercentMEAN,PTCT_1000m_5m_TreeCover_PercentSTD,PTCT_100m_5m_TreeCover_PercentMEAN,PTCT_100m_5m_TreeCover_PercentSTD,PTCT_1500m_5m_TreeCover_PercentMEAN,PTCT_1500m_5m_TreeCover_PercentSTD,PTCT_500m_5m_TreeCover_PercentMEAN,PTCT_500m_5m_TreeCover_PercentSTD
180,TSB3-9,0.995633975,109.805773,0,0,467.052631578947,18.5514184000508,958.696078431373,41.1021656830506,620.068493150685,49.4516032309667,,,32.8986058486135,6.48714204069317,43.7367271792655,39.5813424010669,44.5350607258,20.590360861792,38.4130434782609,0.492380506648023,39,0,37.2962962962963,0.548723421852864,38.5512820512821,0.497363198494162,0,0,0.1138347,0,4.63678528013684,0.033776593866765,5.50404351244691,0.074425145655996,5.97536614735921,0.117369699074474,4.98536936442057,0.063748729149434,0.0378,0.0011,0.0507,3e-04,0.0284,0.0016,0.0462,7e-04,99.68457576,0.31529873,0,100,0,0,96.74380166,1.525048209,1.731078818,99.92152125,0.078478746,0,0.865431232,0.033084887,0.877413655,0.015065081,0.854643548,0.010927919,0.884758745,0.010605418,72.8977272727273,4.85480027846688,73.0476190476191,3.96984095250788,59.4390243902439,16.2481500342652,73.0555555555556,3.10862996300834
181,TSB3-10,0.994797042,109.806171,0,0,499.363636363636,17.203449586811,979.388888888889,51.6693697022908,652.119565217391,48.2308403931381,,,40.7632179260254,7.8069067734708,22.0287487117781,16.1617642763951,41.817802356637,20.1451438408325,38.3875968992248,0.487201747673653,39,0,37.3225806451613,0.600381425761664,38.5555555555556,0.496903994999888,0,0,0,0,4.73165915229104,0.03263579789994,5.55731240419241,0.128827441185282,6.01816727843466,0.180564247004837,5.06802971676143,0.07320587941294,0.0366,0.002,0.0497,4e-04,0.0272,0.0025,0.0449,9e-04,99.9802717,0.019614516,0,100,0,0,97.21139428,1.470439364,1.318089451,99.92152125,0.078478746,0,0.868948665,0.01517049,0.881172993,0.010046307,0.848635977,0.015830588,0.884445239,0.00993673,71.2622950819672,4.88188904362215,74.0909090909091,3.34268660197273,69.3521126760563,7.69689637753159,70.4888888888889,9.54433449684439
182,TDB4-7,1.063463017,109.907849,1,2,774.21875,11.3570858250477,828.963386727689,43.7673512944415,750.334323922734,41.4215414580007,,,23.5117025971413,8.58974749550701,28.1424223858036,11.8393791092207,28.0429340784298,19.5542440489925,38,0,38,0,37.9899417681313,0.878183581100541,38,0,0,0,0,0,6.37678914751325,0.048324561599871,6.84604084420133,0.311282235649721,7.24588668598433,0.414569355411545,6.42557080216604,0.212886615237973,0.0604,0.0021,0.0662,6e-04,0.058,0.005,0.0653,0.0025,100,0,0,100,0,0,100,0,0,100,0,0,0.86448758,0.014092668,0.868342872,0.01066617,0.861767388,0.017601293,0.864091398,0.008105159,71.8397683397684,7.99368727432902,67.6666666666667,4.02768199119817,70.6523297491039,8.18847778328761,70.8174904942966,7.32235483942128
183,TDB4-6,1.064146981,109.907243,1,1,756.238095238095,7.50177605577094,776.666666666667,5.43650214343574,728.466666666667,6.70190685966014,,,23.4533633050464,8.24629204442502,21.1673342386882,1.56509869190496,5.81231098572413,4.31083699729834,38,0,38,0,42,0,38,0,0,0,0,0,6.24802002906799,0.031770744662738,5.94723190580096,0.063388905427749,5.92270946502686,0.044015702257519,5.98786979913712,0.068175540083741,0.063,0.0012,0.068,5e-04,0.0525,7e-04,0.0696,0.0014,100,0,0,100,0,0,100,0,0,100,0,0,0.864495184,0.007781586,0.860463634,0.006821153,0.846972724,0.01014081,0.861126599,0.006277996,67.6666666666667,1.24721912892457,71.2,2.08806130178208,64,0,52.25,10.8483869768736
184,TDB4-5,1.064806972,109.906629,0,0,744.65,12.8073221244738,772.25,5.49431524395898,732.666666666667,4.2097769801081,,,38.3625066757202,31.2567081825225,13.8877294063568,3.12170065711698,13.2499950726827,5.84899160414222,38,0,38,0,42,0,38,0,0,0,0,0,6.15076769953189,0.037146276414451,5.87768832842509,0.055758893348867,5.86325609683991,0.057515367747148,5.92479289661754,0.062083529579422,0.0638,0.001,0.0696,6e-04,0.0531,8e-04,0.0703,0.0012,100,0,0,100,0,0,100,0,0,100,0,0,0.865504781,0.009232512,0.859985243,0.010602797,0.856156886,0.010746964,0.867288157,0.010409805,72.3333333333333,4.49691252107739,70.4736842105263,5.98567079345712,,,35,6
185,TDB4-4,1.065505017,109.906054,0,0,787.652173913044,23.0002054729051,759,0,736.571428571429,4.53107186490525,,,60.2108557949896,27.7367404997937,16.3042831420898,0,15.2983100754874,7.72170429065415,38,0,38,0,42,0,38,0,0,0,0,0,6.04846936180478,0.035358900453431,5.79310059547424,0.021140336990356,5.80002427101135,0.053519487380981,5.84719121456146,0.057135411618904,0.0648,3e-04,0.0713,5e-04,0.0537,8e-04,0.0714,0.001,100,0,0,100,0,0,100,0,0,100,0,0,0.866198868,0.0014126,0.849554054,0.005549918,0.853987455,0.001548409,0.868660961,0.009794853,83,0,72.3571428571429,2.68879003210254,,,61,0
186,TDB4-3,1.066146987,109.905409,0,0,747.894736842105,38.8477388583216,765,5.09901951359278,726.666666666667,14.4529889257868,,,95.973401320608,42.1599143484906,20.2161504030228,17.214037817251,33.2269721031189,16.644507637855,38,0,38,0,42,0,38,0,0,0,0,0,5.94941411018372,0.029430424432435,5.78452959060669,0.06887286558989,5.79032254219055,0.02107310295105,5.81180755297343,0.071031470771923,0.0647,0.001,0.0729,4e-04,0.0535,2e-04,0.0717,0.0011,100,0,0,100,0,0,100,0,0,100,0,0,0.855911076,0.007537042,0.863470366,0.007015642,0.864964575,0.001245588,0.870149621,0.0095073,,,72.4285714285714,1.39970842444737,76,0,63,0
187,TDB4-2,1.066794991,109.904788,0,0,701.263157894737,10.789088568222,757,0,702,16.7531091641721,,,32.8060976329603,18.8135751047889,19.0887680053711,0,46.0285224914551,12.1723902605934,38,0,38,0,42,0,38,0,0,0,0,0,5.85574719905853,0.031911924802288,5.72948527336121,0.021140813827515,5.70603394508362,0.021071195602417,5.74095328648885,0.042393259762883,0.0652,2e-04,0.0743,5e-04,0.0543,2e-04,0.0725,7e-04,100,0,0,100,0,0,100,0,0,100,0,0,0.860153884,0.002408952,0.868483226,0.004843215,0.841609955,0.000380754,0.866222715,0.012353076,,,72.25,6.7715704726944,71,2,,
188,TDB4-1,1.067622034,109.904331,0,0,696.235294117647,15.2837068639039,,,,,,,29.1565613746643,14.0500797351347,,,,,,,38,0,,,,,0,,,,5.780890305837,0.034242385624488,,,,,,,,,0.0754,4e-04,,,,,100,0,0,100,0,0,100,0,0,100.0000006,0,0,,,,,,,0.870622155,0.008039929,,,76.7272727272727,6.95558518668674,,,,
189,TDA4-11,1.056558006,109.913102,0,0,836.424242424242,11.0564126546439,910.480258679374,58.0607395245118,825.633540372671,33.4409444131308,,,23.8552368048466,10.4072978910073,24.6406304564218,14.1809471039612,26.7787809155743,12.5126585875715,37.8239573229874,0.583102054479467,38,0,37.1748737373737,1.14359215385597,38,0,0,0,0,0,7.30582666397095,0.047273414440961,7.64771198358772,0.332331196366271,8.0423557262535,0.41872321490349,7.28918545673348,0.246038562299056,0.0612,0.0034,0.0623,2e-04,0.0584,0.0065,0.0621,0.0012,100,0,0,100,0,0,100,0,0,100,0,0,0.860853357,0.020071343,0.866859271,0.013205924,0.848757858,0.028073547,0.869455719,0.009040104,70.5010729613734,7.55331542807856,78.3333333333333,6.01849002842263,70.1877971473851,9.67533551534237,70.3228070175439,9.14221013517739
190,TDA4-12,1.056036986,109.913817,1,1,844,12.9023481674963,922.390728476821,62.6690004918547,868.69696969697,43.7332258279936,,,23.0403288672952,8.70101718870695,24.2885751290037,10.0789897921951,32.789020528697,10.5676926245365,37.2920353982301,0.95640751052074,38,0,37.2878787878788,1.42451641465115,38,0,0,0,0,0,7.43330147049644,0.031738379257384,8.16047707159958,0.202458570911039,8.56631308776122,0.300083338391478,7.72392108024807,0.108058755951951,0.0621,0.0036,0.063,2e-04,0.0577,0.0066,0.0636,0.0014,100,0,0,100,0,0,100,0,0,100,0,0,0.852994939,0.024464723,0.8713826,0.009970402,0.841643301,0.030377676,0.862218068,0.009995698,69.5294117647059,9.89425054117928,72.6,9.9116093546911,66.4795918367347,15.0504116099634,67.8979591836735,6.25396167652116
191,TDA4-13,1.055485038,109.914456,1,1,857.25,11.4972822875669,939.188356164384,57.6435266599031,882.536842105263,44.871937198235,,,26.4000799179077,5.11916368314096,26.1931455804877,11.4635480476462,30.9389170998021,11.6768923715884,37.1024390243902,0.994739285582981,38,0,37.343949044586,1.52354504383302,37.9622641509434,0.272117077393366,0,0,0,0,7.52835534748278,0.031164813699383,8.24540331283053,0.214999047064952,8.66913848639296,0.29277818281473,7.82396969394149,0.108155633231745,0.0622,0.0035,0.0636,2e-04,0.0577,0.006,0.064,0.0013,100,0,0,100,0,0,100,0,0,100,0,0,0.8470559,0.029733294,0.869182992,0.012295594,0.841318857,0.031330687,0.865470513,0.006423332,70.2539682539683,6.89828194384442,74.6153846153846,10.3962897341641,64.112676056338,18.9532778359324,68.0238095238095,6.41608134091543
192,TDA4-14,1.054926971,109.915102,1,1,874.111111111111,10.2300694517518,952.523489932886,55.5347504597409,893.93,46.2076303222753,,,23.6524913046095,8.71224841003458,26.8405754294171,14.3264193729922,27.285138528347,13.9970068048734,37.0188679245283,0.999821984867259,38,0,37.3054662379421,1.56938219498649,37.6346153846154,0.77282812682341,0,0,0,0,7.6177134513855,0.032928305772004,8.35006795419711,0.198277877248023,8.77218840886088,0.284371202425591,7.91540169007707,0.109467858753166,0.0622,0.0033,0.064,2e-04,0.0576,0.0058,0.0643,0.0013,100,0,0,100,0,0,100,0,0,100,0,0,0.83667717,0.039757209,0.861620877,0.022431826,0.837172388,0.034501842,0.864451567,0.009795721,71.1645569620253,6.7137312151317,68.2,10.6,65.7021276595745,17.1587269448139,67.0909090909091,12.7347380702945
193,TDA4-15,1.054550037,109.915884,0,0,889.095238095238,8.40014037243738,954.023178807947,60.6146999237713,903.058252427184,45.3229672896239,,,21.1701501664661,3.90529164235772,26.9417577350376,14.0228935222995,23.0452145233895,12.0551385867967,37.1040723981901,0.994569724018753,38,0,37.1921921921922,1.40750850060602,37.4642857142857,0.885685483402597,0,0,0,0,7.71404958906628,0.034335962408665,8.42079735241727,0.230634796472717,8.82603516679516,0.329572127929868,7.99621132560398,0.126603389062644,0.0611,0.0041,0.0643,3e-04,0.0556,0.007,0.0641,0.0016,100,0,0,100,0,0,100,0,0,100,0,0,0.844978921,0.034153147,0.861520045,0.021178746,0.843669971,0.03066941,0.868927473,0.009258992,67.3684210526316,11.9561062413435,68.7777777777778,8.74042686190988,67.1704545454546,14.5213178644592,65.8,14.6114110657846
194,TD5-1,1.037052982,109.930843,0,0,1112.75,14.4913767461894,1210.74850036576,135.36196059572,1182.24019607843,95.7641795775312,,,31.730285897851,17.5144527800936,36.3096430078073,21.3901677819402,48.8174270464509,31.3949332046312,36.427798348049,1.00034839861295,37,0,36.5166372402553,1.03048151614153,36.4132420091324,0.910621239532868,0,0.5437335,1.8213552,0.8250821,9.99500355124474,0.047273568789445,9.74251691975824,0.36219892725774,9.62126971378684,0.511126824229078,9.90736254165162,0.185747083157063,0.0546,0.0033,0.056,2e-04,0.0515,0.0053,0.0559,0.0013,100,0,0,100,0,0,100,0,0,100,0,0,0.817096082,0.036513321,0.819590314,0.035057546,0.812721389,0.038057765,0.844848199,0.015376871,69.6867321867322,11.328418566083,73.3333333333333,5.70574758954127,71.1867154811716,11.4192714636291,71.7373737373737,11.6346624738547
195,TD5-2,1.037887987,109.929818,0,0,1111.53571428571,21.3967322986782,1053.51243781095,47.9268835175906,1080.92666666667,58.3699804884513,,,38.2890540872301,10.5594158852075,21.9193192154021,11.0969435483748,38.7702025731405,24.8278851420032,36.4515151515152,1.41605966577795,37,0,36.0132743362832,1.21013452223612,36.9393939393939,0.342839651484488,0,0,0,0,10.0204720156533,0.034244419894536,9.32173194018277,0.199366735222172,9.19916239806584,0.295857340839987,9.69333013281765,0.102072047931086,0.0589,0.0038,0.0569,2e-04,0.0505,0.0048,0.0584,0.0014,100,0,0,100,0,0,100,0,0,100,0,0,0.836876799,0.032154005,0.842201738,0.022565122,0.835650579,0.027699363,0.831534305,0.02445348,68.088,10.1760628928874,67.5714285714286,6.92525693916619,67.433962264151,12.4968062847805,68.6190476190476,7.68099813997529
196,TD5-3,1.038703965,109.9292,0,0,1096.90909090909,21.9294511204956,1035.29197080292,45.7079207919509,1064.89655172414,46.6844468138622,,,41.2501061179421,4.39231317741504,22.7736837533269,11.15772119179,34.1546012471462,21.9760215745271,36.4396887159533,1.39665411060098,37,0,35.8904109589041,1.25579908343734,36.936,0.352000000000138,0,0,0,0,9.91331325531006,0.039512612090001,9.18779007406796,0.173639592237698,9.04914784598184,0.199952336840278,9.57597447198535,0.097440290603136,0.0594,0.0041,0.0576,3e-04,0.0497,0.0045,0.0592,0.0015,100,0,0,100,0,0,100,0,0,100,0,0,0.830165352,0.02882448,0.844025088,0.023712035,0.828236484,0.030229403,0.841261523,0.035617667,68.6730769230769,10.7823237716718,,,62.8518518518519,12.3998318498267,69.7,3.60693775937427
197,TD5-4,1.039614994,109.929063,0,0,1098.36842105263,23.7070065732641,1034.208,50.8365688850058,1080.23076923077,56.9066764315496,,,48.6407605221397,20.6071867576601,23.917806854248,13.340429698761,29.1643038094044,16.5852454666061,36.6574074074074,1.37208976218784,37,0,36.031007751938,1.22593412886336,37.1636363636364,0.94894460732358,5.6976757,0.0252899,0.4553388,0.0284511,9.83812418850985,0.04222160006891,9.12980363995249,0.179058859667903,8.95698184678049,0.202077109625917,9.51996871774847,0.115339168426588,0.0582,0.0053,0.0581,3e-04,0.0458,0.0047,0.0591,0.0022,100,0,0,100,0,0,100,0,0,100,0,0,0.835991922,0.031103871,0.836896899,0.026991764,0.818760941,0.036554781,0.844464118,0.016989588,60.7631578947369,26.3503063105399,,,63.6478873239437,10.1483344800858,70.0833333333333,5.15522927607389
198,TD5-5,1.040367018,109.928642,0,0,1074.2380952381,18.5598254351008,1021.42105263158,42.4632544423914,1041.23,29.3188864044993,,,37.6466058095296,31.6389974292774,25.7088268029062,9.97306536325678,25.4810622644424,13.1809310812529,36.5806451612903,1.31779509619831,37,0,36.4368932038835,1.4921796328043,37.5585585585586,0.639322342313945,0,0.012645,0.1138347,0,9.73584966659546,0.033577312541851,9.03393539981307,0.190794593967939,8.94845873766606,0.173890111090156,9.41948747634888,0.124199578962577,0.0599,0.0046,0.0588,3e-04,0.0475,0.0051,0.0602,0.0019,100,0,0,100,0,0,100,0,0,100,0,0,0.833258497,0.03971001,0.846290426,0.02316938,0.837287934,0.034713492,0.852204734,0.010705027,68,13.0866061016315,,,69.0819672131148,9.13342821092778,69.8474576271187,7.3411160637715
199,TD5-6,1.041083001,109.928031,0,0,1055.1,10.6249705881963,1025.43373493976,46.3897040849193,1021.48076923077,24.2760489630071,,,23.5993859291077,5.91144091651894,27.2781595264573,14.103536912661,23.9829637316557,11.9334740116858,36.4625550660793,1.23179557714908,37,0,37.5747126436782,1.86086238756991,37.6379310344828,0.480598616026291,0,0,0,0,9.63585957236912,0.037824203642738,8.93500612485777,0.210590671193856,8.95831689941749,0.172182808208422,9.31155007461022,0.119715503893728,0.061,0.004,0.0595,3e-04,0.0488,0.0042,0.0611,0.0015,100,0,0,100,0,0,100,0,0,100,0,0,0.832702067,0.034001389,0.846432445,0.022956939,0.850329789,0.029061286,0.867291324,0.017690652,59.7333333333333,23.290818410314,61,3,70.75,11.1420749114935,69.3382352941177,5.77166072062866
200,TD5-7,1.041695969,109.927296,0,0,1037.2380952381,7.47634212767084,1041.275,52.1164501381267,1004.70535714286,21.6990941190353,,,15.8703427428291,4.83194556197276,23.9825700491667,17.2590822629492,25.0107277035713,10.6954479061267,36.3969072164949,1.28118450414424,37,0,38.5180722891566,1.73803271825186,37.0504201680672,1.29542659983479,0,0,0,0,9.53163764590309,0.035321460016597,8.8946325215862,0.222781859819002,8.92291947773525,0.210282271006668,9.20362141172765,0.120672353010831,0.0606,0.0036,0.0603,3e-04,0.0494,0.0035,0.0619,0.0014,100,0,0,100,0,0,100,0,0,100,0,0,0.838099665,0.02991762,0.84260933,0.02795514,0.834730668,0.039107341,0.864556994,0.014688512,70.5,14.1985149254053,67.6,1.85472369909918,71.6571428571429,12.2403147885358,66.8936170212766,11.3254261909439
201,TD5-8,1.04243299,109.926834,0,0,1031.3125,6.33165410852488,1008.25757575758,45.0256864756991,998.111111111111,25.8901677405555,,,14.3292733430862,6.17846880055912,25.4448443344145,15.884072779483,21.3529504742285,7.61740066646305,36.8796992481203,1.29798915611723,37,0,37.7083333333333,1.62820197354833,37.2380952380952,1.15901279440575,0,0,0,0,9.44257373809814,0.035827582537154,8.89550523240437,0.245693997679507,8.90767606970382,0.17545703252922,9.12449074691197,0.143058685600272,0.0591,0.0042,0.0609,3e-04,0.0468,0.0042,0.0622,0.0017,100,0,0,100,0,0,100,0,0,100,0,0,0.846194048,0.028552438,0.834361382,0.027042048,0.838938161,0.041117278,0.848362672,0.019544278,60.5526315789474,22.4566217738966,70,0,70.7407407407408,5.44053777701749,69.3,11.1
202,TD5-9,1.043120977,109.926444,0,0,1023.15,6.60511165689402,991.854545454546,45.6510153951866,988.434782608696,25.0865044040347,,,18.3274838685989,7.76862746650696,32.7887329101563,13.4610678164664,23.1306103519771,9.58726049211065,36.9203539823009,1.31796029671725,37.71428571,0.451753951,37.3114754098361,1.52079555977826,37.0909090909091,1.16420440680587,0,0,0,0,9.35255286807106,0.035908850447328,8.87388248954501,0.247163398644903,8.90819376023089,0.165692546013259,9.04426649638585,0.146912322464369,0.0583,0.0041,0.0615,3e-04,0.0453,0.004,0.0625,0.0018,100,0,0,100,0,0,100,0,0,100,0,0,0.846917563,0.028688536,0.841585086,0.025323112,0.848864743,0.031394274,0.852020922,0.019002372,65.6,18.2164760587771,69.5,4.9749371855331,71.7333333333333,3.77359245282261,70.5555555555556,12.7869532273918
203,TD5-10,1.043682983,109.925717,0,0,1003.55,7.93394605476762,1030.21153846154,64.7344684486201,967.21359223301,17.5762695741828,,,20.3084854364395,8.02327814697292,29.0857742703878,11.7838504024026,24.1947253676294,8.41978402114486,36.3823529411765,1.30642543026549,37.85714286,0.349927106,39.3448275862069,1.26697745316367,36.5752212389381,1.12733776561373,0,0,0,0,9.25037670135498,0.032147083089207,8.76263292163026,0.209273373730158,8.76156497419926,0.209403999583482,8.92199739945673,0.110480209975929,0.0594,0.0029,0.0622,2e-04,0.0494,0.0029,0.0634,0.0012,100,0,0,100,0,0,100,0,0,100,0,0,0.842803257,0.02771463,0.841358926,0.031195725,0.831638881,0.029575072,0.842604566,0.018472449,63.7391304347826,7.79195455361459,68.25,7.09606698577928,69.1304347826087,5.62837800271076,56.1923076923077,27.2961243103644
204,TD5-11,1.044629971,109.925485,0,0,999.947368421053,5.15520875283416,944.479452054794,42.9868121188138,974.648148148148,22.0757596299037,,,19.795562794334,9.70414973799948,32.6309443826545,8.15192937635023,22.646845916907,6.70009776929583,37.6276595744681,0.945133589040009,38,0,36.8860759493671,0.993489461789825,37.2413793103448,0.970430846860033,0,0,0,0,9.17893085479736,0.041244834895439,8.92117266654968,0.264295270793632,8.93467475238599,0.106708517507182,8.89984131681508,0.18301936725042,0.0555,0.0036,0.0625,3e-04,0.043,0.0024,0.0628,0.0021,100,0,0,100,0,0,100,0,0,100,0,0,0.855531945,0.014468523,0.837742064,0.031727886,0.860121396,0.022198422,0.812793526,0.025765125,65.9555555555556,11.9460929095027,69.7333333333333,10.5733417402236,70.4137931034483,5.84876787130134,68,7.07106781186548
205,TD5-12,1.045402028,109.92491,0,0,985.545454545455,6.47882756458898,935.409090909091,61.2640774849564,954.603603603604,16.8058758918304,,,18.5583403869109,8.80907998124642,25.8628286123276,11.1697956870981,23.2720307444667,7.30362257223484,37.1923076923077,1.14419036774176,38,0,37.7272727272727,1.32053082239399,36.7142857142857,0.971379138633497,0,0,0,0,9.07368715604146,0.035571922345768,8.71443800608317,0.231480876848417,8.82479613760243,0.195491428461962,8.74292953809102,0.123742371583833,0.0575,0.0037,0.0631,3e-04,0.0444,0.0039,0.0639,0.0016,100,0,0,100,0,0,100,0,0,100,0,0,0.854051183,0.020903463,0.829575364,0.036293795,0.852967117,0.030948366,0.82928542,0.023888613,68.2285714285714,5.56563801649121,74.25,2.8613807855649,69.9375,3.88054039406885,69.5714285714286,5.70356136505066
206,TD5-13,1.046129996,109.92443,0,0,975.263157894737,5.02459325677194,917.055555555556,54.2488834726086,941.602040816326,19.0379533906458,,,17.6685508677834,6.52012642209377,24.8998577329848,9.13832908165775,22.7573349621831,9.34058416997347,37.4426229508197,1.00040303622235,38,0,37.6585365853659,1.31797620352257,36.6603773584906,0.940561779669031,0,0,0,0,8.97287551216457,0.034975799751886,8.70357599712554,0.235571466412697,8.81681258678436,0.189328393868738,8.65714218931378,0.148971490407864,0.0563,0.0035,0.0636,3e-04,0.0437,0.0037,0.0639,0.0018,100,0,0,100,0,0,100,0,0,100,0,0,0.8525717,0.025219738,0.838900284,0.034071857,0.848635264,0.031034989,0.822525789,0.018476346,72.8,3.70045042303419,70.1666666666667,9.33482130996029,70.3846153846154,5.06174888503448,51.8888888888889,26.9049538786053
207,TDA4-1,1.063156994,109.908362,0,0,781.571428571429,10.8015493975537,,,749.085106382979,55.0789876864412,,,34.6048410790307,14.8430787961348,,,31.4134623788773,19.0313815404841,38,0,38,0,,,38,0,0,,0,0,6.48860661188761,0.028456789750284,7.07179747309004,0.051822268974921,,,6.74680612601486,0.107997307494446,0.0529,4e-04,0.0649,3e-04,,,0.0616,6e-04,100,0,0,100,0,0,100,0,0,100,0,0,0.854127692,0.013749501,0.861843201,0.010686916,,,0.865753273,0.005959282,74.5,3.13391585264004,,,,,67.2083333333333,11.3062636278402
208,TDA4-2,1.062336992,109.908895,0,0,777.4,12.8584602499692,781.714285714286,9.86645522847929,799.423076923077,49.1615649410758,,,32.0647644042969,9.80964418876452,18.9413185119629,1.66808682077684,31.6737837057847,12.4951578807227,38,0,38,0,38,0,38,0,0,0,0,0,6.57370170679959,0.035334237453104,6.82972403935024,0.290439778433864,6.55077686309815,0.059632058684768,6.75955738587813,0.148281832922912,0.0542,0.0017,0.064,3e-04,0.0459,3e-04,0.0613,8e-04,100,0,0,100,0,0,100,0,0,100,0,0,0.85359264,0.016182441,0.861385241,0.013227719,0.862830806,0.015682239,0.864361037,0.01426535,73.6666666666667,2.16024689946929,64.4,8.65101150155283,80,8,68.6666666666667,8.64683044633559
209,TDA4-3,1.061447002,109.909033,0,0,802.2,16.8955615473403,777.48,18.0380043242042,813.8,18.7712546197652,,,41.59323387146,11.4095626178777,20.1955947113037,4.58882283266482,38.8421186447144,13.5254851946612,38,0,38,0,38.7741935483871,2.28190183017129,38,0,0,0,0,0,6.63490746238015,0.050338224512901,6.53209603916515,0.150530884979905,6.47867946326733,0.151991759701313,6.67581543715104,0.17208228232544,0.0554,0.001,0.0634,4e-04,0.0457,0.0013,0.0614,8e-04,100,0,0,100,0,0,100,0,0,100,0,0,0.869480334,0.010137473,0.860773467,0.009967029,0.860069739,0.017354699,0.856716901,0.01245372,55.8571428571429,17.4963553055941,64,4.84767985741633,72.6111111111111,2.45263778384922,71.5714285714286,4.57031236372761
210,TDA4-4,1.060590036,109.909358,0,0,826.526315789474,10.0909987041739,782.37037037037,22.0305312525651,791.676470588235,12.2515799418956,,,33.65110206604,18.591301122231,18.7215653348852,8.33446839686317,36.9351669760311,17.3810481765594,38,0,38,0,37.8928571428571,3.05122089983528,38,0,0,0,0,0,6.72725240807784,0.037291881520838,6.63272966384888,0.159056494458206,6.54725214413234,0.213401460041851,6.75589869239114,0.146036756819821,0.0543,9e-04,0.0627,2e-04,0.0447,0.0018,0.0606,4e-04,100,0,0,100,0,0,100,0,0,100,0,0,0.869023848,0.008857349,0.864727804,0.009793673,0.833089631,0.033210196,0.860182511,0.011604628,55,34.4189870081423,,,76.7692307692308,5.83298111080886,74.5,3.60239819110447
211,TDA4-5,1.059680013,109.909376,0,0,835.857142857143,20.9040568272455,791.703125,32.9254269559922,772.232558139535,13.6447233336297,,,53.1001506078811,19.7154716529315,16.4491536170244,8.72167312707701,35.4174897116284,23.7410895831398,38,0,38,0,37.6865671641791,3.29725781690797,38,0,0,0.012645,0,0,6.78268972310153,0.045643918285988,6.64029490745674,0.229808952918271,6.61968187852339,0.283907900492127,6.73131859302521,0.152533100052514,0.0538,0.0017,0.0623,2e-04,0.0439,0.0021,0.06,7e-04,100,0,0,100,0,0,100,0,0,100,0,0,0.857131996,0.016926588,0.862255907,0.009285162,0.855099634,0.019035745,0.862909341,0.015477278,75.6666666666667,11.6141675934562,,,71.7586206896552,4.36012632222727,72.7333333333333,5.09204172104752
212,TDA4-6,1.058748029,109.909242,0,0,862.65,11.9761220768677,816.320754716981,52.8516162744967,767.189655172414,20.8421463721544,,,30.4305456161499,19.6410297821943,25.1318295136938,17.2098793979511,22.7047405016833,14.0445371938624,37.3595505617978,1.2292976985715,38,0,37.4778761061947,3.23448603550145,38,0,0,0,0,0,6.82586921964373,0.051898834491048,6.7268653023109,0.299295024010238,6.70415049365589,0.376219485883476,6.7763272487756,0.199761788153655,0.0529,0.0021,0.0618,2e-04,0.0431,0.0027,0.0594,0.0011,100,0,0,100,0,0,100,0,0,100,0,0,0.849506822,0.021846589,0.860192977,0.013588569,0.862042559,0.012728485,0.853512582,0.006569997,52,28.2842712474619,72.3333333333333,3.0912061651653,70,10.0711752754369,73.08,3.85663065382205
