Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(forest1000 P water P ele),6.53,0.0021,6,205.6,0,1
p(SURVEY P observer1)psi(forest1000 P water P ele),6.55,0.002,11,194.81,0,1
p()psi(forest1000 P und P water P ele),6.57,0.002,6,205.64,0,1
p(cloudCover)psi(forest1000 P und P water P ele P distRoad),6.58,0.002,8,201.38,5.26,1
p(SURVEY)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),6.62,0.002,12,192.65,2.33,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P height100),6.65,0.002,8,201.45,0,1
p()psi(disturb100 P forest1000 P ndvi500 P ele P height100),6.7,0.0019,7,203.65,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),6.7,0.0019,14,188.24,2.62,1
p()psi(forest1000 P und P water P height100 P distRoad),6.75,0.0019,7,203.7,0.74,0
p(observer1)psi(forest1000 P ndvi500 P und P ele P height100),6.79,0.0018,9,199.43,2.85,1
p()psi(forest1000 P height100),6.86,0.0018,4,210.13,5.44,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),6.97,0.0017,15,186.22,5.89,1
p(start)psi(disturb100 P forest1000 P ndvi500 P height100),7.04,0.0016,7,203.98,2.14,0
p(observer1)psi(forest1000 P height100),7.05,0.0016,6,206.12,1.91,1
p(start)psi(disturb100 P forest1000 P und P water P ele),7.11,0.0016,8,201.91,-2.93,1
p(cloudCover)psi(forest1000 P und P water P ele),7.11,0.0016,7,204.06,0,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P height100),7.12,0.0015,7,204.07,2.38,1
p(cloudCover)psi(disturb100 P forest1000 P water P ele),7.18,0.0015,7,204.13,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),7.21,0.0015,14,188.74,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water P ele P distRoad),7.23,0.0015,14,188.76,0,1
p(SURVEY)psi(disturb100 P forest1000 P water P ele),7.26,0.0014,10,197.72,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P ele),7.28,0.0014,12,193.32,0,1
