lat,lon,understoryComplexity,water,grass,shrubs,treefall,Elevation_100mMEAN,Elevation_1500mMEAN,Elevation_500mMEAN,slope_pc_rise_1000mMEAN,slope_pc_rise_100mMEAN,slope_pc_rise_1500mMEAN,slope_pc_rise_500mMEAN,Canopy_Height_1000_mMEAN,Canopy_Height_100mMEAN,Canopy_Height_1500_mMEAN,Canopy_Height_500mMEAN,Disturbed_Canopy_100mPercent,Disturbed_Canopy_1500mPercent,Disturbed_Canopy_500mPercent,Disturbed_Canopy1_1000mPercent,Eucdist_Roads_km_100MEAN,Eucdist_Roads_km_1000MEAN,Eucdist_Roads_km_1500MEAN,Eucdist_Roads_km_500MEAN,PTCT_1000m_Kernal_DensityMEAN,PTCT_100m_Kernal_DensityMEAN,PTCT_1500m_Kernal_DensityMEAN,PTCT_500mb_Kernal_DensityMEAN,PercentIntactforest20161000m,PercentNonforest1000m,PercentRegrowth197320161000m,PercentIntactforest2016100m,PercentNonforest100m,PercentRegrowth19732016100m,PercentIntactforest20161500m,PercentNonforest1500m,PercentRegrowth197320161500m,PercentIntactforest2016500m,PercentNonforest500m,PercentRegrowth19732016500m,Zonal_Stats1000mMEAN,Zonal_Stats100mMEAN,Zonal_Stats1500mMEAN,Zonal_Stats500mMEAN,PTCT_1000m_5m_TreeCover_PercentMEAN,PTCT_100m_5m_TreeCover_PercentMEAN,PTCT_1500m_5m_TreeCover_PercentMEAN,PTCT_500m_5m_TreeCover_PercentMEAN
0.849672016,110.083987,2,0,0,10,10,352.75,211.58170606372,306.786163522013,,23.8237646520138,18.9036836081394,22.664881462571,36.8505747126437,37,36.8314285714286,37,0,0.0252899,0,0.0569022,4.87321078777313,4.93160611271517,4.95628695192791,4.91893069316886,0.6301,0.6145,0.5969,0.6291,99.99987337,0,0,100,0,0,93.5913578,0,6.408558572,100,0,0,0.866734624,0.875098289,0.861408836,0.881404226,71.6856127886323,72.7222222222222,72.6201232032854,72.3558558558559
0.846784031,110.083226,2,0,0,10,10,295.03125,186.986368062317,256.551319648094,,11.4883722737432,21.7127473567918,20.2241804063145,36.4173441734417,37,36.2717391304348,36.9889807162534,0,0.1770295,0,0,4.77437871032291,4.57899076741295,4.45743104195724,4.72238038784891,0.6255,0.639,0.5736,0.6442,99.99987633,0,0,100,0,0,97.9470498,0.34721893,1.705650107,100,0,0,0.865752441,0.870583978,0.859118003,0.876636402,71.2884333821376,74.1333333333333,72.8550295857988,72.6680497925311
0.844962979,110.080964,2,0,10,10,10,252.96875,158.345679012346,210.885802469136,,14.5625182390213,20.7215135412697,20.1779933978378,36.0970464135021,37,35.5718336483932,36.3295774647887,0,0.2781893,0,0,4.87161424997691,5.06262826919556,5.15401283787055,4.97774067621553,0.6171,0.6535,0.5513,0.6495,99.99986239,0,0,100,0,0,98.78147057,1.206340284,0.012097795,100,0,0,0.860172313,0.864785475,0.854591214,0.869441794,72.4052388289676,71.3157894736842,71.4685314685315,71.9583333333333
0.843697982,110.07825,2,10,0,20,10,223.657142857143,150.309338521401,190.826470588235,,17.9025190625872,12.4874999695947,14.0604212811765,36.4191780821918,37,31.7283500455789,35.9171270718232,0,0.2655443,0,0.8250821,5.06504291806902,5.38024299112085,5.56798224072707,5.21121055692352,0.5898,0.6549,0.5089,0.6387,98.56739938,1.432472915,0,100,0,0,98.32156125,1.678356942,0,100,0,0,0.853724984,0.86100691,0.862672141,0.861326592,72.5828025477707,72.3333333333333,70.5642570281125,71.2770700636943
0.841631005,110.075998,2,0,0,20,20,195.21875,153.321022727273,165.15988372093,,16.6830595657229,16.3186167175458,13.7402733775765,34.1606905710491,35,24.5348017621145,35.6747311827957,0,0.0505799,1.0245123,0.4267666,5.14530636923654,5.26372205357337,5.37080462710567,5.20634657370078,0.5518,0.6413,0.458,0.6155,97.68290113,2.316971295,0,100,0,0,97.370839,2.629072658,0,97.5198335,2.480166501,0,0.855058463,0.854294944,0.865337473,0.85856303,70.5289256198347,72.2647058823529,69.843137254902,73.031884057971
0.839741975,110.073842,2,10,0,20,20,163.705882352941,181.127144298688,158.566978193146,,9.41799839805154,18.9797649980193,23.7341998873099,25.3098591549296,35.33333333,24.4995322731525,35.8,2.8488379,0.012645,2.8458674,0.3414133,5.2157312801906,5.36827793810253,5.50255433860013,5.28505556515285,0.5006,0.6139,0.398,0.5774,96.95978627,3.040077636,0,85.04029968,14.95970032,0,97.21058452,2.78932281,0,92.59382231,7.40617769,0,0.861709783,0.843303444,0.867283491,0.858972239,70.4,73.7777777777778,72.1925343811395,71.3964285714286
0.83774901,110.072592,2,40,0,40,10,151.606060606061,176.655086848635,136.887640449438,,18.8899382822441,17.4492849209912,19.2389039178466,17.4362068965517,36,31.3563218390805,30.2666666666667,22.7907028,0.0632248,0.6830082,0.0284511,5.19419754252714,5.19894552969481,5.24775713661692,5.21508812151457,0.4529,0.5831,0.3468,0.5372,96.80687385,3.192997413,0,72.34548119,27.65451881,0,96.60368929,3.396222901,0,92.0471396,7.952860405,0,0.865256677,0.857816882,0.863247228,0.826289929,70.6028880866426,70.5882352941177,71.536312849162,70.606334841629
0.851190984,110.08158,2,0,0,10,10,341.59375,532.783269961977,408.789682539683,,26.9019424319267,68.4792600856534,49.3579012496131,37.2461059190031,37.16216216,39.4350877192982,37.0588235294118,0,0.1011597,0.2276694,0.3698644,5.19083054860433,6.00588920116425,6.53265906551428,5.50454706479521,0.5221,0.6041,0.443,0.5814,99.9998732,0,0,100,0,0,96.369124,2.66646e-05,3.630757135,100,0,0,0.828106102,0.867332768,0.861388079,0.87550965,72.0484429065744,72.9090909090909,73.6444444444445,72.0931677018634
0.851705968,110.078898,2,0,0,0,10,365.125,492.776053215078,381.5625,,19.3614833205938,47.8305966246155,42.4977720909649,38.1689497716895,37,39.8848484848485,37,0,0.1264497,0.6830082,0.2845111,5.47837454932077,6.24411009764617,6.76437736136711,5.74872025837974,0.498,0.5982,0.4026,0.5736,99.99986752,0,0,100,0,0,99.17148864,0.175114122,0.653302654,100,0,0,0.854278364,0.849809666,0.866121461,0.87348564,73,74.5,73.2009345794393,72.1447963800905
0.851414027,110.075916,2,20,0,20,10,309.3125,386.880994671403,311.227692307692,,38.2667471766472,36.8198233413019,28.5789658047603,38.597609561753,37,39.3816666666667,37.6965317919075,0,0.0885148,0.2276694,0.1707066,5.73926064774797,6.46760744972533,6.98122737160495,5.96694899975568,0.4809,0.5915,0.3685,0.5673,99.92262411,0.077241647,0,100,0,0,99.17327027,0.826630532,0,100,0,0,0.86783638,0.865995193,0.868689393,0.872356217,73.4531914893617,72.6,72.662109375,72.8338658146965
0.850189012,110.073463,2,0,0,10,0,277.393939393939,251.136690647482,233.570469798658,,23.0812750151663,21.5312978036398,20.8101752876435,38.3228346456693,37.62857143,37.9220489977728,38.1746031746032,0,0,0.1138347,0.0284511,5.88891106181675,6.60405628555699,7.1138457775116,6.07609878267561,0.4653,0.5879,0.3482,0.5628,99.69371054,0.30615589,0,100,0,0,98.84612831,1.153778408,0,100,0,0,0.873039708,0.867881596,0.875804127,0.865061308,72.9224137931035,74.2285714285714,71.1733966745843,72.9028776978417
0.848836005,110.070897,2,0,0,0,0,237.3125,250.34126984127,186.582554517134,,18.4386565834284,25.0931247170009,16.8333291608225,37.0738255033557,38,37.2462406015038,38.1139601139601,0,0,0,0.0853533,6.05725462734699,6.69353147801137,7.18354192773128,6.19543902486818,0.4339,0.5713,0.3138,0.5406,98.81857497,1.181303769,0,100,0,0,98.75328687,1.246634893,0,98.77848018,1.221519819,0,0.871666692,0.865842476,0.87690539,0.863748739,72.1142857142857,73.34375,71.0742358078603,72.2033898305085
0.846566018,110.069352,2,0,0,10,10,190.3125,282.265625,150.56043956044,,24.1203257441521,36.2278137162328,5.56457253930333,36.0592105263158,38,36.6887608069164,37.8139534883721,0,0,0,0.0569022,6.06235055665712,6.60013513596538,7.04694639031047,6.13148768742879,0.4137,0.5631,0.2926,0.5308,97.88601887,2.11386461,0,100,0,0,98.73304014,1.266880975,0,98.4559661,1.544033902,0,0.872699907,0.862468908,0.881497216,0.861813064,70.8649635036496,71.5625,65.5565610859729,71.8815789473684
0.844001994,110.068156,2,0,0,40,20,144.666666666667,370.140243902439,159.262096774194,,1.27245696927562,64.7510934864603,9.67329938301156,36,38,37.4661016949153,36.1984732824428,0,0,0.5691735,0.0284511,6.00565808159964,6.47236654061039,6.85776000792852,6.08846572868724,0.3883,0.5494,0.2702,0.5026,97.27893994,2.720921766,0,100,0,0,97.66454524,2.335362766,0,95.27532641,4.724673594,0,0.865878503,0.864211196,0.880859344,0.851309867,71.247311827957,71.9375,65.1604938271605,71.0785123966942
0.841420032,110.069784,1,40,10,30,10,148.121212121212,270.1,175.641509433962,,6.85029946674,22.4859802246094,21.5799694241218,36,36,36.9230769230769,36,0,0,0,0,5.6892154284886,5.98009801733083,6.21896354357402,5.78426089529264,0.4033,0.5715,0.288,0.5081,97.21400195,2.785874545,0,59.87497661,40.12502339,0,97.95060093,2.049305532,0,92.94125237,7.058747626,0,0.868233695,0.86676621,0.87700926,0.837591994,72.6470588235294,70.6,70.2307692307692,71.7966101694915
0.852723029,110.088167,2,30,0,10,10,457.878787878788,423.521008403361,482.7375,,15.4946521701235,31.9657959537346,45.9491490900517,39,39,38.6456692913386,38.1420118343195,0,0,0,0.0853533,4.6585001150767,3.76836247279726,3.25731063452293,4.34330941368552,0.5634,0.5617,0.5293,0.5638,85.01002052,0,14.98984271,100,0,0,83.95668199,0.886020883,15.15720913,100,0,0,0.857965666,0.867089238,0.866005056,0.870601429,64.8409090909091,64.24,71.3385826771654,72.0632911392405
0.85053904,110.090267,2,30,0,0,20,436.90625,348.038834951456,491.560126582279,,31.9786379337311,28.6581540835714,43.5704168413259,38.9112554112554,38,38.3850267379679,38.4492753623188,0,0,0.1138347,0,4.32496108114719,3.57180561154244,3.07791239172754,4.10707392347032,0.5547,0.5768,0.5109,0.576,86.93782805,0,13.06203805,100,0,0,86.916104,0.18576582,12.89803861,93.98871176,0,6.011288237,0.870272654,0.860340147,0.869766,0.874470387,70.0401146131805,70.2,71.6648841354724,69.746835443038
0.846211966,110.092692,2,0,0,20,10,403.875,245.342683851403,398.793357933579,,12.6533529758453,28.3765802707882,30.9768801180859,38.5210727969349,39,37.7588152327221,38.7590361445783,0,0.1643846,0.3415041,0,3.84088162332773,3.28674070489944,2.83495408489943,3.74909174114568,0.527,0.5788,0.4643,0.5721,91.13967097,0,8.860190647,100,0,0,87.58580142,1.696056539,10.71805167,98.68603657,0,1.313963431,0.86866609,0.866960968,0.868902182,0.857801395,71.3942969518191,,70.8469675599436,70.1636771300449
0.845155008,110.095294,2,20,0,10,10,410.588235294118,210.731026785714,413.733974358974,,22.5479824753369,24.3483504042296,32.9768558022304,38.1997084548105,39,36.302780638517,38.7703488372093,0,0.6701832,0,0.0569022,3.53367777128477,2.93265623698269,2.52049858393855,3.324921525495,0.4892,0.5543,0.4388,0.5326,88.79190111,1.318624109,9.889343631,100,0,0,82.17913395,6.104709064,11.71606838,93.58574555,0,6.414254449,0.871229437,0.864838273,0.862337933,0.875075846,70.4311649016642,73.2777777777778,69.1555097837281,71.1616766467066
0.843562027,110.097728,2,0,0,30,20,390.90625,183.72,340.024242424242,,25.6159274280071,22.940602792263,32.9348537907456,38.1565096952909,39,33.5927643784787,38.2507042253521,0,0.7207631,0,0.3983155,3.2110374041966,2.61290258375848,2.25731705612951,3.00498038061549,0.4455,0.5236,0.3958,0.498,77.56362232,6.502105916,15.93412898,100,0,0,74.58570549,13.86164329,11.55255256,94.12337593,0,5.876624065,0.865099352,0.869545157,0.867781933,0.864462657,69.4529085872576,72.9714285714286,65.0482374768089,70.7830985915493
0.841314001,110.099359,2,30,0,40,10,301.75,147.08814270724,248.248407643312,,38.3135792762041,17.9883648417929,34.2144405536211,35.9089574155654,38.05882353,33.47711781889,38.1928783382789,0,0.5184436,0.6830082,1.7355176,2.92470960319042,2.35463214270694,2.00264068738627,2.73018890992919,0.3879,0.486,0.323,0.4538,67.24489844,16.88630479,15.8686623,99.87880816,0,0.121191837,65.67195967,23.2211594,11.10679268,81.71033342,8.903472913,9.386193669,0.857691071,0.869131448,0.863571162,0.86944663,66.4787077826725,71.2058823529412,63.1538461538462,67.646884272997
0.839508958,110.101738,2,20,0,30,10,230.142857142857,134.235521235521,183.323353293413,,31.9423704283578,15.0042976230153,27.4824441423316,33.6179624664879,38,32.5539568345324,38.0027247956403,0,0.4678637,1.9351898,1.4510065,2.60408832686288,1.99950696444064,1.64419929247471,2.39671511676071,0.3437,0.4384,0.2921,0.4051,51.6608169,32.91498208,15.42405779,42.90075158,20.34985635,36.74939207,54.3166311,35.91125313,9.772011497,48.4716898,28.49873845,23.02957174,0.868702486,0.859978952,0.865556658,0.86387143,62.760053619303,70.1081081081081,60.9424460431655,66.9645776566757
0.836844016,110.103058,2,0,0,70,0,103.774193548387,126.202369200395,167.278443113772,,2.87088892152233,14.3773439233536,22.1294086323884,32.7806539509537,38,23.0850869167429,35.8222222222222,0,0.4425738,5.8055696,0.9957888,2.34135743089624,1.79147548577557,1.46261571517508,2.1466034627623,0.2754,0.383,0.2167,0.3446,36.85867166,49.26410206,13.87706482,11.87528376,42.21211359,45.91260265,43.42035039,47.88053532,8.69901342,19.37032158,60.13791088,20.49176754,0.863280389,0.848426073,0.860909851,0.867783804,62.0940054495913,65,60.7529734675206,63.6416666666667
0.834633959,110.105135,2,0,20,90,0,180.064516129032,119.258653846154,152.971181556196,,23.3378350580892,18.3023921179657,19.0597928990892,31.1617647058824,36.22222222,15.6539485359361,32.5706521739131,0,1.1001121,4.211884,0.8819844,2.02186926773616,1.40250626620762,1.0539937232184,1.80056839468687,0.23,0.3236,0.19,0.2883,19.18906822,68.91083512,11.90001951,0,100,0,31.32638712,60.73923713,7.93426963,5.330796129,84.45457946,10.21462441,0.860940073,0.868406676,0.855021028,0.862761733,59.966577540107,61.3888888888889,59.6610470275067,58.1005434782609
0.877575036,110.110446,2.5,0,0,50,10,236.375,283.355920114123,244.821648216482,,11.0421460624784,19.6171907142124,17.0241585072556,36.8997722095672,37,34.0998677248677,37.2699316628702,0,2.0990641,0,2.2476373,4.30216518044472,4.32754861354964,4.34956576051109,4.330055201475,0.7207,0.7494,0.6922,0.7365,92.64006319,7.359804691,0,100,0,0,93.1668431,6.774327087,0.058741451,100,0,0,0.859892681,0.857269349,0.859549549,0.851030752,72.620728929385,74.03125,72.6624338624339,73.8405466970387
0.882911962,110.08752,2,50,0,20,0,517.617647058824,950.329128440367,634.327922077922,,17.0243945332134,34.9935474130539,69.1761788238179,12.3755795981453,36,19.1764705882353,17.4431137724551,0,0.1011597,4.0980492,0.9673377,6.72537287543802,6.45449604190909,6.26134333263373,6.66399727895588,0.0928,0.1155,0.0858,0.1011,29.28326908,3.552922392,67.16367383,0,0,100,52.8228142,1.610784379,45.56631696,0,1.820377592,98.17962241,0.84308642,0.872758221,0.824344174,0.853701083,65.0097402597403,70.3225806451613,66.4590163934426,65.4827586206897
0.879101967,110.108008,2,0,0,20,20,249.5625,356.268264840183,266.675757575758,,20.0729740448296,19.6775278882485,16.9584544432886,35.5049365303244,37,28.1551540913921,36.6317280453258,0,0,0,0,4.61618873051235,5.26567824277501,5.7740456583147,4.88286289885091,0.4676,0.662,0.3407,0.5821,98.03100782,1.968866275,0,100,0,0,92.42527472,5.710441615,1.864189293,100,0,0,0.860479541,0.864206248,0.854418108,0.859330472,73.0282087447109,74.5588235294118,71.795232936078,73.5014164305949
0.879879976,110.105202,2,0,0,10,10,263.78125,401.732833957553,291.51376146789,,13.0742346420884,25.4007368616844,19.3759928451401,29.0192837465565,37,26.0138888888889,36.6910112359551,0,0,0,0,4.91245433446523,5.52194278407458,6.05543424026596,5.15854865028745,0.3866,0.5693,0.2601,0.4928,99.59034384,0.001419342,0.408106247,100,0,0,90.54850627,2.928411618,6.522997354,100,0,0,0.861826541,0.866206415,0.865400941,0.865902761,71.7520661157025,73.6486486486487,69.7407912687585,73.3904494382023
0.881496007,110.103046,2,0,0,10,30,300.9375,402.255466052934,319.948553054662,,19.1086765825748,27.4376470852639,23.3926459974415,27.5067466266867,37,27.8450106157113,36.0731707317073,0,0.012645,0,0,5.21126044763101,5.87898898446399,6.08537705739339,5.49090020104152,0.3137,0.4837,0.2271,0.4075,96.55166706,0,3.448201493,100,0,0,87.37956617,0.859825011,11.76051567,100,0,0,0.858308058,0.86385235,0.864592786,0.864242515,70.6426332288401,73.5945945945946,69.3688622754491,72.5884146341464
0.883083036,110.100684,2,0,0,10,10,337.935483870968,451.813684210526,344.087774294671,,26.3634061813355,26.6508340657385,20.838918109112,27.6571834992888,37,20.8643067846608,29.3094555873926,0,0.1517396,0,0,5.52657908863491,6.1146965488749,6.05717585307842,5.79684554804926,0.2514,0.3972,0.1834,0.3305,90.73438887,0,9.265476779,100,0,0,81.77785853,0.252785611,17.96926292,96.40593169,0,3.594068315,0.863140095,0.859315662,0.866695479,0.871787575,69.9604430379747,72.9142857142857,70.4837587006961,71.968115942029
0.883730035,110.098066,2,10,0,20,30,353.393939393939,554.513513513514,392.116883116883,,21.4587824922619,44.0495951525193,24.0917321998965,25.4751879699248,25.625,15.8568329718004,26.5815384615385,0,0.3034792,0,0,5.80362245440483,6.18929309673138,6.16401255722952,6.05906116998888,0.1943,0.3205,0.1391,0.2605,80.90722789,0,19.09263717,79.10318258,0,20.89681742,74.24313316,0.167794552,25.58899105,80.46222733,0,19.53777267,0.870035526,0.86963785,0.863859746,0.852168666,67.8454706927176,73.125,66.71870604782,69.7006578947368
0.882738037,110.09531,2,0,0,10,10,420.057142857143,771.346820809249,459.858006042296,,23.7665248325893,81.522818190514,22.0550289352135,19.6094839609484,24,23.4450402144772,24.875,0,1.0242423,0,0.3698644,5.98331639426095,6.26293164274606,6.51563729690899,6.14570793135917,0.175,0.259,0.1065,0.218,64.11321123,0,35.88665339,9.749389121,0,90.25061088,62.22753765,0.60266387,37.16971267,58.41124802,0,41.58875198,0.874879147,0.871459018,0.858369885,0.874172136,67.0589353612167,70.1944444444445,65.9600997506234,67.9084967320261
0.88157597,110.092571,2,0,0,10,10,493.15625,1013.54573643411,504.280597014925,,15.3560031950474,60.0536808446396,21.8910105338737,23.9016393442623,24,25.0819209039548,29.1487603305785,0,0.2655443,0.2276694,0.9104354,6.16806107097202,6.41557360020256,6.70702844511533,6.33214313951257,0.15,0.2026,0.093,0.1703,43.48162288,0.441586975,56.07666803,44.91184454,0,55.08815546,52.60490607,1.610784379,45.78422563,34.32526985,0,65.67473015,0.865536867,0.874337178,0.847643619,0.885305451,65.8037190082645,71.0833333333333,61.5233918128655,63.271186440678
0.881095016,110.089589,2,10,0,30,20,501.727272727273,1067.91276864728,564.113043478261,,10.3469193631952,33.1021535216481,38.7298715833305,27.0892143808256,35,24.387323943662,33.1707317073171,0,0.2023195,1.2521816,1.9346753,6.42455491754744,6.64184061177572,6.73275593580774,6.61209642467137,0.1139,0.1491,0.0865,0.1245,27.64653206,2.316224199,70.03711461,0,0,100,48.50442802,1.610784379,49.88470762,13.50259956,0.960809099,85.53659134,0.85406249,0.878565497,0.800543488,0.87207417,64.6435643564357,65.2777777777778,63.8560606060606,63.3512396694215
0.875631021,110.112471,2,60,0,10,10,230.5,260.477005347594,260.182389937107,,18.0977167077363,20.6175323520752,24.6842495173028,31.9316860465116,38,30.1188118811881,38.0728862973761,0,0.2908342,0.6830082,1.2802999,3.98912948199681,3.40286211753547,3.03390273944089,3.77873917235885,0.8992,0.8243,0.8958,0.8609,88.25811094,11.74175955,0,100,0,0,93.10214693,6.897762155,0,97.81888526,2.181114742,0,0.851929019,0.859087409,0.863992346,0.855792575,69.2572674418605,74.6857142857143,73.450495049505,72.3411078717201
0.875004977,110.115364,2,0,0,40,10,245.727272727273,256.498513379584,248.19578313253,,27.3122256307891,17.4598688147704,19.2278221475791,36.851150202977,38.59459459,36.2495412844037,38.3626373626374,0,0.2908342,3.1873715,1.3941042,3.70161350353344,3.20513696786834,2.92519763421881,3.53483509625474,0.914,0.8872,0.8704,0.9073,85.43262398,14.56722408,0,100,0,0,93.10214856,6.897762155,0,85.59949813,14.40050187,0,0.855746461,0.85494665,0.858218731,0.84227798,72.7185385656292,73.4864864864865,74.0119266055046,68.0082417582418
0.874205008,110.118217,2,50,0,20,10,215.71875,250.387317073171,231.618768328446,,6.33184993825853,19.4193269987804,20.2811113220156,37.7527322404372,39,36.9116321009919,38.6353591160221,0,0.2276094,3.5288756,0.3414133,3.4179053372807,2.91795868016728,2.654019350521,3.23868857467799,0.916,0.9311,0.8455,0.9388,85.71990918,14.2799742,0,93.59038984,6.409610157,0,93.05530994,6.944603864,0,73.20320141,26.79679859,0,0.86304916,0.848311429,0.860459502,0.869501046,73.5437158469945,68.5555555555556,73.4815148782687,66.5883977900553
0.873367991,110.121007,2,30,10,30,10,200.78125,246.312190287413,259.172727272727,,7.54175616055727,18.3168927706387,20.7458414989891,37.3512396694215,39,36.2775208140611,38.3732590529248,0,0.1011597,4.3257184,0.6828266,3.13049182376346,2.64779568971605,2.38769606911406,2.96061523466803,0.8955,0.9542,0.8011,0.9462,86.47591024,13.52395999,0,82.51876391,17.48123609,0,92.8391762,7.160729122,0,75.72452529,24.27547471,0,0.855972523,0.849709252,0.862820213,0.872207232,73.9297520661157,70.1351351351351,73.72710453284,73.1559888579387
0.870650997,110.122485,2,0,0,40,40,296.757575757576,250.18903036239,276.697406340058,,9.31390292355509,19.8081068137367,18.8164756023231,37.4386920980926,39,21.7495446265938,38.2354497354497,17.0930271,0.4552188,0.5691735,0.3414133,2.80316795905431,2.23910954468915,1.91740507297758,2.61110663350592,0.8982,0.9693,0.7957,0.9569,91.05143592,8.948435826,0,65.27906804,34.72093196,0,91.67732616,8.322584801,0,92.16506893,7.834931068,0,0.859450645,0.861423623,0.863694478,0.869087905,73.1267029972752,74.4444444444445,72.1384335154827,73.7354497354497
0.86798396,110.123876,2,0,0,10,20,313.15625,236.140776699029,271.358823529412,,12.7423207052052,28.6105801995518,17.2685306277345,34.4584450402145,37.52777778,14.5152603231598,37.1748633879781,0,0.6954731,3.8703797,0.6259243,2.48759038107736,1.9621445125437,1.674036142423,2.29545259605991,0.852,0.9615,0.7309,0.9355,94.05755803,5.942307361,0,100,0,0,90.24830756,9.751603955,0,95.2850238,4.714976203,0,0.863300226,0.847318197,0.863297012,0.855563584,73.4008042895442,74.4166666666667,72.2001795332136,72.3387978142077
0.865210975,110.124858,2,0,0,20,20,288.53125,215.779644268775,278.018292682927,,14.947822406888,28.825927000213,17.8273228377831,15.0468965517241,36,13.7664835164835,36.7098591549296,19.941864,0.9483725,0.4553388,0.7681799,2.19370843342372,1.72060442499177,1.47438758573401,2.02124268782205,0.7935,0.9348,0.6606,0.8967,94.59466904,5.405176099,0,92.7351551,7.264844905,0,87.67157872,12.32833352,0,96.668829,3.331171,0,0.860604763,0.855221406,0.858018285,0.814773762,72.568275862069,70.6571428571429,68.7875457875458,73.374647887324
0.862325002,110.124087,2,0,60,100,90,282.03125,196.059837728195,242.718562874252,,16.4085154123604,21.9644853122699,24.2941548572686,5.41953232462173,36.42857143,10.2730696798493,24.9369863013699,2.8488379,1.0495322,2.2766941,1.2518487,2.066881275177,1.90519100911352,1.82755579118899,2.03078442878193,0.7601,0.904,0.6334,0.8638,87.65909476,12.34079773,0,94.79031852,5.209681482,0,83.33469626,16.46571517,0.199505302,92.15218615,7.847813854,0,0.862330601,0.865777277,0.857714515,0.8314848,69.1182943603852,64.7142857142857,67.819209039548,72.3452054794521
0.859421007,110.124018,2,0,0,30,20,273.085714285714,203.238522954092,206.684848484848,,21.5450451714652,22.8472212089036,25.6028797418782,3.41159830268741,11.16666667,18.6862745098039,1.60623229461756,22.7907028,0.5943134,3.7565451,2.1622841,1.91447749071651,1.6690935877847,1.5580318021176,1.83059378879171,0.6737,0.8495,0.5427,0.7939,76.08451015,23.90588241,0.009483754,61.72264817,38.27735183,0,78.31032986,21.44018959,0.249390543,81.25926761,18.74073239,0,0.847944901,0.860142477,0.864214791,0.869368896,65.946251768034,64.3888888888889,68.37441643324,70.2011331444759
0.882353978,110.122419,2,0,0,10,10,250.75,263.334463755829,248.744498777506,,17.3440238181502,14.9133612546895,12.7022912712144,36.371028540657,37,36.7919779787652,36.5800227014756,0,0,2.8458674,0.25606,3.83075969749027,3.97554308015641,3.91670393560447,3.85512479957269,0.6598,0.7826,0.5253,0.7724,86.12621824,13.87364345,0,100,0,0,93.09685465,6.903066879,0,90.22834378,9.771656224,0,0.859744111,0.855785309,0.863259511,0.859510281,74.495422724825,74.2571428571429,74.3739677546205,73.1975028376845
0.88144999,110.125214,2,0,0,10,0,233.75,221.97423510467,224.896656534954,,9.70300336182117,12.0324144309654,9.55034573480351,36.7757009345794,36,36.4406528189911,36.0840336134454,0,0.0632248,0.6830082,0,3.58727873696221,3.10005866018813,2.75990710058911,3.42678322244425,0.6579,0.7904,0.5146,0.7761,88.32750825,11.67236057,0,100,0,0,92.87715333,7.12274578,0,98.68445234,1.315547657,0,0.863476672,0.856341825,0.863631971,0.857940659,73.4485981308411,74.6944444444445,73.3605341246291,74.1036414565826
0.881715026,110.128107,2,0,0,10,0,224.9375,233.553240740741,229.024464831804,,10.763021318242,12.9865166399352,15.692025024592,36.55587808418,36,36.2119914346895,36.2760563380282,0,0.1643846,0,0.0569022,3.47123418535505,2.91439795841123,2.58305249694587,3.2971287409911,0.5855,0.7464,0.4402,0.6984,96.17826506,3.821589056,0,100,0,0,92.91380138,7.086099921,0,100,0,0,0.86384767,0.858602173,0.863120482,0.848754907,72.9346879535559,74,73.5781584582441,73.6338028169014
0.87925896,110.129857,2,0,0,10,10,219.181818181818,199.520325203252,202.936936936937,,10.9253006577492,14.9989888539644,23.8679822948244,35.8801652892562,36,35.504835589942,36.9267605633803,0,0.4552188,0,0.3414133,3.15194960435232,2.46085486540923,2.05968351263072,2.92181878263543,0.6494,0.7695,0.4876,0.7709,97.28277481,2.717087943,0,100,0,0,92.35306947,7.646839543,0,100,0,0,0.867670343,0.868882833,0.861016269,0.862813312,74.1239669421488,74.3142857142857,72.4294003868472,73.374647887324
0.878774989,110.132646,2,0,0,20,10,190.272727272727,226.58924205379,186.34375,,17.0959561340737,18.7142367474462,12.9205182677135,35.8625377643505,36.97142857,35.9236812570146,36.5071633237822,0,0.6322483,0.9106776,0.4836688,2.9967887197222,2.29444776777054,1.88698445614678,2.75634165456041,0.5413,0.7164,0.3871,0.6615,97.84960294,2.150271654,0,100,0,0,93.54741204,6.34139646,0.111100092,96.98684751,3.013152488,0,0.862700836,0.86633621,0.862943528,0.863257434,73.3308157099698,72.0857142857143,72.4523007856341,72.2664756446991
0.878734002,110.135501,2,0,0,10,0,177.878787878788,230.56223628692,196.574468085106,,8.67483243436524,15.947506291894,14.795569814266,35.6994382022472,37,35.9862745098039,36.5158501440922,0,0.3287691,0.5691735,1.1949465,2.7805761066643,2.08803665621251,1.69893590099891,2.52286426272104,0.44,0.6355,0.3047,0.5702,94.97007265,5.029799848,0,100,0,0,94.55107041,5.018916501,0.429935459,96.29035745,3.709642553,0,0.862472981,0.865965564,0.854992021,0.865128777,72.6558988764045,72.1428571428571,71.1198738170347,73.9769452449568
0.877579981,110.138074,2,0,0,10,20,175.0625,226.863636363636,197.239747634069,,7.69481913745403,24.0607289297882,15.9726147741925,35.4298118668596,37,35.5245398773006,35.6086956521739,0,0.4678637,1.5936857,1.1095932,2.50059492886066,1.78099804582623,1.34942879523236,2.24340829725568,0.4062,0.5741,0.2714,0.5176,91.64257805,7.920059779,0.437226456,100,0,0,91.56891359,7.064921988,1.366065841,91.87458778,8.125412224,0,0.863321167,0.862304755,0.807748433,0.866430053,72.3181148748159,75.6875,67.7628415300547,72.5826086956522
