Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
228,TTB2-2,228,1050,938692.552942721522413,35,39,4,36.831428571428575,1.478468595457811,38673.000000000000000,5,35,36,37
229,TTB2-3,229,1104,986968.169951204326935,34,39,5,36.271739130434781,1.633125798576494,40044.000000000000000,6,35,38,36
230,TTB2-4,230,1058,945844.496203237562440,0,39,39,35.571833648393195,3.326163773299088,37635.000000000000000,7,34,37,36
231,TTB2-5,231,1097,980710.219598252908327,0,39,39,31.728350045578850,12.230282377423862,34806.000000000000000,5,36,39,36
232,TTB2-6,232,1135,1014681.950085703749210,0,39,39,24.534801762114537,16.376527075592616,27847.000000000000000,6,36,37,34
233,TTB2-7,233,1069,955678.418186447001062,0,38,38,24.499532273152479,16.610467294114464,26190.000000000000000,5,36,38,36
234,TTB2-8,234,870,777773.829581112135202,0,37,37,31.356321839080461,11.243672050703715,27280.000000000000000,4,34,0,34
235,TTB3-1,235,285,254787.978655881568557,36,42,6,39.435087719298245,1.148682117184955,11239.000000000000000,4,39,36,39
236,TTB3-2,236,495,442526.489244425843935,36,42,6,39.884848484848483,1.531115895722509,19743.000000000000000,4,39,38,39
237,TTB3-3,237,600,536395.744538697996177,36,42,6,39.381666666666668,1.939758719245459,23629.000000000000000,4,39,38,39
238,TTB3-4,238,449,401402.815496459021233,36,42,6,37.922048997772826,1.774774815492406,17027.000000000000000,4,39,38,39
239,TTB3-5,239,532,475604.226824312238023,36,42,6,37.246240601503757,1.485988747821582,19815.000000000000000,4,36,42,36
240,TTB3-6,240,347,310215.538924880384002,36,39,3,36.688760806916427,1.082193001301606,12731.000000000000000,3,36,39,36
241,TTB3-7,241,354,316473.489277831860818,36,39,3,37.466101694915253,1.282314755004043,13263.000000000000000,4,36,37,38
242,TTB3-8,242,26,23243.815596676915447,36,37,1,36.923076923076920,0.266469355010758,960.000000000000000,2,37,36,37
243,TTB4-1,243,127,113537.099260691087693,38,39,1,38.645669291338585,0.478310001527150,4908.000000000000000,2,39,38,39
244,TTB4-2,244,561,501530.021143682650290,38,39,1,38.385026737967912,0.486601632773393,21534.000000000000000,2,38,39,38
245,TTB4-3,245,1418,1267681.942926456220448,34,39,5,37.758815232722142,1.321812985837334,53542.000000000000000,5,38,37,38
246,TTB4-4,246,971,868067.113245126325637,0,38,38,36.302780638516992,2.151085873434100,35250.000000000000000,5,38,0,38
247,TTB4-5,247,1078,963724.354354527429678,0,38,38,33.592764378478662,5.465206489109192,36213.000000000000000,6,35,30,34
248,TTB4-6,248,1027,918130.716068738140166,30,35,5,33.477117818889973,1.552148452513677,34381.000000000000000,4,34,30,34
249,TTB4-7,249,1112,994120.113211720366962,0,35,35,32.553956834532372,2.154291891108011,36200.000000000000000,6,30,0,33
250,TTB4-8,250,1093,977134.247967994888313,0,35,35,23.085086916742910,13.651427404822979,25232.000000000000000,7,30,34,30
251,TTB4-9,251,1127,1007530.006825187825598,0,35,35,15.653948535936113,15.035628787441222,17642.000000000000000,7,0,33,29
252,TTB5-1,252,7560,6758586.381187595427036,0,39,39,34.099867724867728,9.437244687094346,257795.000000000000000,8,37,24,37
253,TTB5-2,253,941,841247.326018191408366,0,38,38,28.155154091392134,9.024664956654568,26494.000000000000000,7,33,36,33
254,TTB5-3,254,864,772409.872135725105181,0,38,38,26.013888888888889,8.196080345182775,22476.000000000000000,7,24,37,29
255,TTB5-4,255,942,842141.318925755913369,0,38,38,27.845010615711253,8.654697652387389,26230.000000000000000,8,29,38,29
256,TTB5-5,256,1017,909190.786993093090132,0,37,37,20.864306784660766,16.296034539940244,21219.000000000000000,6,0,24,29
257,TTB5-6,257,922,824261.460774465929717,0,36,36,15.856832971800435,17.700175310487552,14620.000000000000000,4,0,29,0
258,TTB5-7,258,746,666918.709043114562519,0,37,37,23.445040214477213,17.053466098231475,17490.000000000000000,4,36,37,36
259,TTB5-8,259,708,632946.978555663721636,0,38,38,25.081920903954803,17.130656457369358,17758.000000000000000,5,37,34,36
260,TTB5-9,260,852,761681.957244951161556,0,38,38,24.387323943661972,17.627409537907894,20778.000000000000000,4,37,34,37
261,TTB5-10,261,935,835883.368572804378346,0,38,38,19.176470588235293,17.810706458436741,17930.000000000000000,4,0,38,34
262,TTB6-1,262,1010,902932.836640141671523,0,39,39,30.118811881188119,15.600766120254118,30420.000000000000000,5,39,37,38
263,TTB6-2,263,1090,974452.269245301373303,0,39,39,36.249541284403669,6.421446632480896,39512.000000000000000,5,36,37,38
264,TTB6-3,264,1109,991438.134489026851952,0,39,39,36.911632100991888,2.968323895758775,40935.000000000000000,5,36,0,36
265,TTB6-4,265,1081,966406.333077220944688,35,39,4,36.277520814061056,1.151254697341688,39216.000000000000000,5,36,38,36
266,TTB6-5,266,1098,981604.212505817413330,0,39,39,21.749544626593806,17.769320401066778,23881.000000000000000,5,0,39,35
267,TTB6-6,267,1114,995908.099026849376969,0,37,37,14.515260323159785,17.904750996192128,16170.000000000000000,4,0,36,0
268,TTB6-7,268,1092,976240.255060430383310,0,37,37,13.766483516483516,17.860864714983549,15033.000000000000000,3,0,35,0
269,TTB6-8,269,1062,949420.467833495466039,0,37,37,10.273069679849341,15.892376081234227,10910.000000000000000,3,0,37,0
270,TTB6-9,270,1071,957466.404001576011069,0,38,38,18.686274509803923,17.355528459259926,20013.000000000000000,5,0,35,33
271,TTB7-1,271,2543,2273423.963936515152454,36,38,2,36.791977978765239,0.646523827619785,93562.000000000000000,3,37,38,37
272,TTB7-2,272,674,602551.219698470784351,35,37,2,36.440652818991097,0.673938458345812,24561.000000000000000,3,37,35,37
273,TTB7-3,273,934,834989.375665239873342,35,38,3,36.211991434689509,0.730217837266601,33822.000000000000000,4,36,38,36
274,TTB7-4,274,517,462194.333210844779387,35,38,3,35.504835589941976,0.718958400651010,18356.000000000000000,3,35,38,35
275,TTB7-5,275,891,796547.680639966507442,32,38,6,35.923681257014593,1.048118578141817,32008.000000000000000,5,35,32,36
276,TTB7-6,276,1020,911872.765715786605142,32,38,6,35.986274509803920,1.471896150407898,36706.000000000000000,5,36,32,36
277,TTB7-7,277,978,874325.063598077744246,32,38,6,35.524539877300612,1.951851683091227,34743.000000000000000,5,37,38,36
278,TTB7-8,278,704,629371.006925405701622,0,37,37,31.525568181818183,9.058956185851075,22194.000000000000000,5,32,35,32
279,TTB7-9,279,950,849293.262186271836981,0,37,37,27.007368421052632,14.849736783811236,25657.000000000000000,4,36,37,36
280,TTB8-1,280,258,230650.170151640137192,0,38,38,7.806201550387597,15.352487624794067,2014.000000000000000,2,0,38,0
281,TTB8-2,281,17,15197.879428596443177,0,38,38,20.117647058823529,18.967099542415628,342.000000000000000,2,38,0,38
282,TTB8-3,282,14,12515.900705902953632,0,38,38,27.142857142857142,17.166650155199775,380.000000000000000,2,38,0,38
283,TTB8-4,283,213,190420.489311237790389,0,38,38,10.525821596244132,17.005537344680342,2242.000000000000000,2,0,38,0
284,TTB8-5,284,146,130522.964504416522686,0,38,38,2.082191780821918,8.647991966873612,304.000000000000000,2,0,38,0
285,TTB8-6,285,131,117113.070890949064051,0,35,35,5.076335877862595,12.324876055373370,665.000000000000000,2,0,35,0
286,TTB8-7,286,99,88505.297848885180429,0,35,35,34.646464646464644,3.499821442236466,3430.000000000000000,2,35,0,35
287,TTB8-8,287,113,101021.198554788134061,33,35,2,34.646017699115042,0.763322430189369,3915.000000000000000,2,35,33,35
288,TTB8-9,288,150,134098.936134674499044,33,35,2,33.640000000000001,0.932952303175240,5046.000000000000000,2,33,35,33
289,TTA1-3,289,109,97445.226924530143151,36,42,6,37.302752293577981,1.417483149785586,4066.000000000000000,3,38,42,38
290,TTA1-4,290,139,124265.014151465045870,36,42,6,39.266187050359711,2.161053365483022,5458.000000000000000,3,38,36,38
291,TTA1-5,291,16,14303.886521031947268,42,42,0,42.000000000000000,0.000000000000000,672.000000000000000,1,42,42,42
292,TTA3-2,292,80,71519.432605159730883,42,42,0,42.000000000000000,0.000000000000000,3360.000000000000000,1,42,42,42
293,TTA3-3,293,310,277137.801344993989915,38,42,4,40.787096774193550,1.806751127243588,12644.000000000000000,3,42,39,42
294,TTA3-4,294,655,585565.354454745305702,36,42,6,39.291603053435118,1.982096899054760,25736.000000000000000,4,38,36,39
295,TTA3-5,295,762,681222.595564146526158,36,42,6,38.275590551181104,1.221056502360951,29166.000000000000000,5,38,42,38
296,TTA3-6,296,492,439844.510521732387133,38,40,2,39.117886178861788,0.993027113846021,19246.000000000000000,2,40,38,40
297,TTA3-7,297,875,782243.794118934660219,36,40,4,38.676571428571428,0.951071404431147,33842.000000000000000,3,38,36,38
298,TTA6-1,298,351,313791.510555138345808,37,38,1,37.589743589743591,0.491880156237163,13194.000000000000000,2,38,37,38
299,TTA6-2,299,422,377265.006992217618972,37,38,1,37.445497630331751,0.497020614965601,15802.000000000000000,2,37,38,37
300,TTA6-3,300,822,734862.170018016244285,37,38,1,37.335766423357661,0.472257696923514,30690.000000000000000,2,37,38,37
301,TTA6-4,301,954,852869.233816529856995,36,38,2,36.864779874213838,0.481912467774965,35169.000000000000000,3,37,38,37
302,TTA6-5,302,1033,923494.673514125053771,36,37,1,36.666989351403679,0.471290310231080,37877.000000000000000,2,37,36,37
303,TTA6-6,303,963,860915.169984610285610,36,37,1,36.660436137071649,0.473561237773476,35304.000000000000000,2,37,36,37
304,TTA6-7,304,1050,938692.552942721522413,36,39,3,37.077142857142860,0.708285272479076,38931.000000000000000,4,37,38,37
305,TTA6-8,305,979,875219.056505642249249,35,39,4,37.661899897854951,0.934575259363173,36871.000000000000000,4,37,35,37
306,TTA6-9,306,1021,912766.758623351110145,35,39,4,37.496571988246814,1.283984830141780,38284.000000000000000,4,37,38,37
307,TTA6-10,307,1061,948526.474925930961035,35,39,4,36.756833176248819,1.502515314712213,38999.000000000000000,5,35,36,37
308,TTA7-3,308,26,23243.815596676915447,37,37,0,37.000000000000000,0.000000000000000,962.000000000000000,1,37,37,37
309,TTA7-4,309,153,136780.914857367984951,34,37,3,36.607843137254903,1.011278192802095,5601.000000000000000,2,37,34,37
310,TTA7-5,310,265,236908.120504591614008,34,37,3,35.664150943396230,1.490991102516012,9451.000000000000000,2,37,34,37
311,TTA7-6,311,313,279819.780067687446717,34,37,3,35.408945686900957,1.497233820104943,11083.000000000000000,2,34,37,34
312,TTA7-7,312,463,413918.716202361974865,34,37,3,35.879049676025915,1.451317106322687,16612.000000000000000,2,37,34,37
313,TTA7-8,313,512,457724.368673022312578,0,37,37,31.240234375000000,12.691767383625827,15995.000000000000000,4,37,31,37
314,TTA7-9,314,436,389780.907698120572604,0,37,37,21.222477064220183,17.192743010141712,9253.000000000000000,3,37,31,31
315,TTA7-10,315,422,377265.006992217618972,0,37,37,17.789099526066352,16.455471284898042,7507.000000000000000,3,0,37,31
