Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(forest1500 P und P water P ele),7.912,0.0014,13,227.18,3.71,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water P height500),7.925,0.0014,14,224.93,1.77,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P height500),7.937,0.0014,12,229.45,-0.03,0
p(SURVEY P observer1 P start)psi(ndvi100 P und P ele),7.983,0.0014,12,229.5,1.87,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water P height500),8.012,0.0013,13,227.28,1.76,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P ele),8.032,0.0013,12,229.54,2.37,0
p(SURVEY P observer1 P start)psi(forest1500 P und),8.055,0.0013,11,231.79,1.02,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P water P height500),8.084,0.0013,13,227.35,5.49,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P ele),8.107,0.0013,14,225.12,0.35,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P water P ele),8.135,0.0013,12,229.65,5.14,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P ele P distRoad),8.156,0.0012,12,229.67,1,0
p(SURVEY P observer1 P start)psi(forest1500 P distRoad),8.167,0.0012,11,231.9,1.11,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100),8.194,0.0012,12,229.71,1.95,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P distRoad),8.204,0.0012,12,229.72,1.38,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P ele),8.221,0.0012,12,229.73,1.34,0
p(SURVEY P observer1)psi(forest1500 P water P ele P height500),8.224,0.0012,12,229.74,0.54,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P water),8.275,0.0012,12,229.79,1.79,1
p(SURVEY P observer1 P start)psi(forest1500 P und P water P height500),8.301,0.0012,13,227.57,1.29,1
p(SURVEY P observer1 P start)psi(forest1500 P und P water),8.376,0.0011,12,229.89,1.74,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water P distRoad),8.4,0.0011,14,225.41,0.38,1
p(SURVEY P observer1 P start)psi(forest1500 P water P height500),8.402,0.0011,12,229.91,-0.21,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P ele P height500),8.408,0.0011,13,227.68,1.89,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water P ele),8.409,0.0011,14,225.42,0.04,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P ele P distRoad),8.423,0.0011,13,227.69,2.18,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P water),8.438,0.0011,12,229.95,5.91,1
p(SURVEY P observer1)psi(forest1500 P und P water P ele P height500 P distRoad),8.439,0.0011,14,225.45,2.77,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water P ele P distRoad),8.441,0.0011,14,225.45,2.2,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und),8.442,0.0011,12,229.95,1.56,0
p(SURVEY P observer1 P start)psi(forest1500 P und P ele P height500),8.449,0.0011,13,227.72,1.98,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ele),8.47,0.0011,12,229.98,1.34,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P ele P height500),8.486,0.0011,12,230,-0.42,0
p(SURVEY P observer1 P start)psi(forest1500 P ele P height500),8.502,0.0011,12,230.01,0.2,0
p(SURVEY P observer1 P start)psi(ndvi100 P und P ele P height500),8.546,0.001,13,227.82,0.71,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P ele P height500 P distRoad),8.548,0.001,14,225.56,1.25,1
p(SURVEY P observer1)psi(forest1500 P und P water P ele P distRoad),8.598,0.001,13,227.87,2.58,1
p(SURVEY P observer1 P start)psi(forest1500 P und P distRoad),8.599,0.001,12,230.11,1.12,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500),8.608,0.001,11,232.34,5.45,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P height500),8.615,0.001,12,230.13,-0.4,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P water P ele P height500),8.642,0.001,14,225.65,1.29,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water P distRoad),8.664,0.001,12,230.18,2.99,1
p(SURVEY P observer1 P start)psi(forest1500 P und P water P ele P height500),8.668,0.001,14,225.68,1.75,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water P ele P height500),8.671,0.001,14,225.68,2.85,1
p(SURVEY P observer1)psi(forest1500 P water P ele),8.685,0.001,11,232.42,2.04,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P distRoad),8.71,9e-04,13,227.98,1.01,0
p(SURVEY P observer1)psi(forest1500 P und P water P distRoad),8.734,9e-04,12,230.25,3.91,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water P ele),8.775,9e-04,14,225.78,4.64,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P height500),8.809,9e-04,13,228.08,2.44,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P height500),8.814,9e-04,13,228.08,0.54,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water P height500),8.826,9e-04,15,223.55,0.32,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water P ele),8.836,9e-04,12,230.35,2.81,1
