Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),11.44,5e-04,12,162.29,2.78,1
p()psi(disturb500 P forest500 P und P water P ele),11.46,5e-04,7,173.22,5.82,1
p()psi(disturb500 P und P water P ele P distRoad),11.46,5e-04,7,173.22,3.04,1
p(cloudCover)psi(disturb500 P forest500 P water P ele P height100),11.47,5e-04,8,171.08,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P height100),11.48,5e-04,12,162.33,1.55,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P height100),11.53,4e-04,10,166.8,2.19,1
p()psi(disturb500 P ndvi500 P ele),11.55,4e-04,5,177.54,5.21,1
p()psi(disturb500 P ndvi500 P water P ele P height100),11.58,4e-04,7,173.34,2.92,1
p(SURVEY)psi(disturb500 P water P ele P height100 P distRoad),11.59,4e-04,11,164.66,0,1
p(SURVEY)psi(disturb500 P und P water P ele),11.66,4e-04,10,166.93,0.16,1
p()psi(disturb500 P forest500 P water P distRoad),11.66,4e-04,6,175.55,3.94,1
p(cloudCover)psi(disturb500 P und P water P ele P distRoad),11.7,4e-04,8,171.32,2.23,1
p(SURVEY)psi(disturb500 P ndvi500 P water P height100 P distRoad),11.73,4e-04,11,164.8,4.47,1
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P height100),11.78,4e-04,12,162.63,-1.55,1
p()psi(disturb500 P forest500 P water P ele),11.78,4e-04,6,175.67,4.88,1
p()psi(disturb500 P water P ele P distRoad),11.78,4e-04,6,175.67,4.21,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele P distRoad),11.79,4e-04,11,164.86,5.51,1
p()psi(disturb500 P forest500 P ndvi500 P und P water),11.85,4e-04,7,173.61,1.27,1
p(cloudCover)psi(disturb500 P ndvi500 P ele),11.87,4e-04,6,175.75,5.84,1
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P height100 P distRoad),11.9,4e-04,13,160.51,2.96,1
p(SURVEY)psi(disturb500 P water P ele),11.93,4e-04,9,169.38,3.16,1
p()psi(disturb500 P forest500 P ndvi500 P ele P height100 P distRoad),11.93,4e-04,8,171.55,5.16,1
p()psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),11.93,4e-04,8,171.55,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P ele P height100 P distRoad),11.97,4e-04,10,167.24,5.34,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P height100 P distRoad),11.98,4e-04,8,171.6,0,1
p(cloudCover)psi(disturb500 P forest500 P und P height100 P distRoad),12.02,3e-04,8,171.64,0.78,1
p()psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),12.06,3e-04,8,171.68,4.43,1
p(SURVEY)psi(disturb500 P forest500 P water),12.11,3e-04,9,169.56,4.6,1
p()psi(disturb500 P forest500 P und P ele P distRoad),12.12,3e-04,7,173.88,1.21,1
p(cloudCover)psi(disturb500 P water P ele P distRoad),12.17,3e-04,7,173.94,5.69,1
p()psi(disturb500 P forest500 P ndvi500 P water P ele P height100 P distRoad),12.23,3e-04,9,169.69,4.39,1
p()psi(disturb500 P ndvi500 P water P ele),12.26,3e-04,6,176.14,0,1
p(cloudCover)psi(disturb500 P forest500 P und P ele P distRoad),12.27,3e-04,8,171.89,2.09,1
p()psi(disturb500 P forest500 P und P water P height100),12.28,3e-04,7,174.04,0.97,1
p(SURVEY)psi(disturb500 P forest500 P water P height100),12.28,3e-04,10,167.56,1.86,1
p(SURVEY)psi(disturb500 P forest500 P und P water),12.31,3e-04,10,167.58,0.4,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P height100 P distRoad),12.31,3e-04,13,160.92,5.57,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water),12.31,3e-04,8,171.93,-0.18,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und),12.4,3e-04,10,167.67,0.23,1
p()psi(disturb500 P ndvi500 P water P height100 P distRoad),12.45,3e-04,7,174.21,2.38,1
p(SURVEY)psi(disturb500 P forest500 P water P ele P height100 P distRoad),12.47,3e-04,12,163.32,2.17,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P height100),12.53,3e-04,7,174.29,2.58,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele P distRoad),12.64,3e-04,9,170.09,0,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),12.68,2e-04,12,163.53,-0.05,1
p()psi(disturb500 P ndvi500 P ele P distRoad),12.73,2e-04,6,176.61,0,1
p()psi(disturb500 P forest500 P und P height100 P distRoad),12.75,2e-04,7,174.51,-0.07,1
p(cloudCover)psi(disturb500 P forest500 P water P height100),12.75,2e-04,7,174.52,3.47,1
p(cloudCover)psi(disturb500 P forest500 P water P ele),12.78,2e-04,7,174.54,1.59,0
p(SURVEY)psi(disturb500 P forest500 P und P water P ele),12.81,2e-04,11,165.88,0,1
p()psi(disturb500 P forest500 P ndvi500 P und P distRoad),12.82,2e-04,7,174.58,5.36,1
p(SURVEY)psi(disturb500 P und P water P ele P distRoad),12.84,2e-04,11,165.91,0.86,1
p(SURVEY)psi(disturb500 P forest500 P und P water P distRoad),12.86,2e-04,11,165.93,-0.83,1
p(SURVEY)psi(disturb500 P forest500 P water P ele P height100),12.89,2e-04,11,165.96,4.7,1
p()psi(disturb500 P ndvi500 P ele P height100 P distRoad),12.94,2e-04,7,174.7,4.32,0
p()psi(disturb500 P forest500 P und P water P ele P distRoad),12.97,2e-04,8,172.58,0.32,1
p(cloudCover)psi(disturb500 P ndvi500 P water P ele),12.97,2e-04,7,174.73,3.66,1
p()psi(disturb500 P forest500 P ndvi500 P distRoad),13.08,2e-04,6,176.96,4.48,0
p(SURVEY)psi(disturb500 P water P ele P distRoad),13.11,2e-04,10,168.39,4.55,1
p(cloudCover)psi(disturb500 P forest500 P und P water P ele P distRoad),13.12,2e-04,9,170.57,1.55,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P distRoad),13.17,2e-04,8,172.79,0.73,1
p(cloudCover)psi(disturb500 P forest500 P und P ele P height100 P distRoad),13.18,2e-04,9,170.63,0.24,1
p(cloudCover)psi(disturb500 P forest500 P und P water P height100 P distRoad),13.19,2e-04,9,170.64,-0.34,1
p(cloudCover)psi(disturb500 P forest500 P water P ele P height100 P distRoad),13.19,2e-04,9,170.64,3.85,0
p()psi(disturb500 P forest500 P ndvi500 P und P water P height100),13.21,2e-04,8,172.82,0.86,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele),13.22,2e-04,11,166.3,0,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P distRoad),13.25,2e-04,7,175.01,2.38,0
p()psi(disturb500 P forest500 P water P height100 P distRoad),13.31,2e-04,7,175.07,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water),13.41,2e-04,11,166.48,0.78,1
p()psi(disturb500 P forest500 P ndvi500 P water),13.42,2e-04,6,177.31,5.22,1
p()psi(disturb500 P forest500 P ndvi500 P water P height100),13.43,2e-04,7,175.19,0.3,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P distRoad),13.44,2e-04,7,175.2,1.61,1
p(cloudCover)psi(disturb500 P ndvi500 P water P ele P distRoad),13.46,2e-04,8,173.08,1.82,1
p()psi(disturb500 P forest500 P und P water P height100 P distRoad),13.46,2e-04,8,173.08,-1.06,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500),13.48,2e-04,6,177.36,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P height100),13.56,2e-04,8,173.18,4.9,1
p(cloudCover)psi(disturb500 P water P height100 P distRoad),13.6,2e-04,7,175.36,4.74,1
p()psi(disturb500 P ndvi500 P und P water P ele P distRoad),13.6,2e-04,8,173.22,0.73,1
p(cloudCover)psi(disturb500 P und P water P height100 P distRoad),13.64,2e-04,8,173.26,-0.54,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P distRoad),13.66,2e-04,11,166.74,4.74,1
p()psi(disturb500 P ndvi500 P water P ele P distRoad),13.67,2e-04,7,175.43,2.86,1
p()psi(disturb500 P und P water P height100 P distRoad),13.72,1e-04,7,175.48,0.89,1
p(SURVEY)psi(disturb500 P forest500 P water P ele),13.72,1e-04,10,168.99,1.83,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P height100 P distRoad),13.72,1e-04,9,171.18,-0.05,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P height100 P distRoad),13.73,1e-04,11,166.8,4.67,0
p()psi(disturb500 P forest500 P ndvi500 P und P height100 P distRoad),13.86,1e-04,8,173.48,-0.72,1
p(cloudCover)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),13.91,1e-04,9,171.36,5.65,0
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P distRoad),13.92,1e-04,11,166.99,3.48,0
p()psi(disturb500 P forest500 P ndvi500 P water P ele P distRoad),13.98,1e-04,8,173.59,4.15,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele P height100 P distRoad),14.01,1e-04,12,164.86,0,0
p()psi(disturb500 P forest500 P water P ele P distRoad),14.03,1e-04,7,175.79,5.02,1
p(SURVEY)psi(disturb500 P forest500 P und P water P height100),14.06,1e-04,11,167.13,2.16,1
p()psi(disturb500 P forest500 P ndvi500 P und P height100),14.15,1e-04,7,175.91,2.52,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P height100),14.16,1e-04,11,167.23,2.31,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P distRoad),14.17,1e-04,10,169.44,2.23,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water),14.29,1e-04,10,169.56,5.16,1
p(cloudCover)psi(disturb500 P forest500 P water P ele P distRoad),14.35,1e-04,8,173.96,5.14,1
p()psi(disturb500 P forest500 P und P ele P height100 P distRoad),14.35,1e-04,8,173.97,1.83,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P ele P distRoad),14.42,1e-04,9,171.88,4.76,1
p(SURVEY)psi(disturb500 P ndvi500 P ele),14.43,1e-04,9,171.88,2.23,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele),14.47,1e-04,10,169.74,5.74,1
p(cloudCover)psi(disturb500 P ndvi500 P und),14.66,1e-04,6,178.55,1.5,1
