Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb100 P ndvi100 P und P ele P height100),8.5,6e-04,7,130.27,5.07,1
p()psi(disturb100 P forest1500 P ndvi100 P ele P distRoad),8.5,6e-04,7,130.27,0,1
p()psi(disturb100 P forest1500 P und P ele P distRoad),8.5,6e-04,7,130.27,0,0
p()psi(disturb100 P ndvi100 P und P ele P distRoad),8.5,6e-04,7,130.27,2.23,1
p(start)psi(disturb100 P und P ele P height100),8.57,6e-04,7,130.34,3.43,1
p(observer1 P cloudCover)psi(forest1500 P ele),8.57,6e-04,7,130.34,3.78,1
p(start)psi(disturb100 P und P ele P distRoad),8.59,5e-04,7,130.36,3.39,1
p(start)psi(forest1500 P ndvi100 P und P ele),8.6,5e-04,7,130.36,1.42,1
p(start)psi(forest1500 P ndvi100 P und P water P ele P distRoad),8.61,5e-04,9,126.07,5.04,1
p(observer1 P cloudCover)psi(disturb100 P ndvi100 P ele P height100 P distRoad),8.71,5e-04,10,123.99,0.83,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P und P ele P height100 P distRoad),8.72,5e-04,11,121.8,5.56,1
p(observer1)psi(disturb100 P water P ele P distRoad),8.73,5e-04,8,128.36,0,1
p(start)psi(disturb100 P und P ele),8.77,5e-04,6,132.67,0,1
p()psi(disturb100 P forest1500 P water P ele P height100 P distRoad),8.82,5e-04,8,128.45,2.94,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P ele),8.83,5e-04,10,124.11,0.23,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele P height100),8.83,5e-04,10,124.11,0.73,1
p(observer1 P cloudCover)psi(forest1500 P ndvi100 P water P ele P distRoad),8.84,5e-04,10,124.12,-0.93,1
p(observer1)psi(disturb100 P ele P height100 P distRoad),8.91,5e-04,8,128.54,2.76,1
p(observer1 P cloudCover)psi(disturb100 P ele P height100 P distRoad),8.95,5e-04,9,126.41,4.16,1
p(start)psi(disturb100 P forest1500 P ndvi100 P ele P height100),8.99,4e-04,8,128.61,4.86,1
p(start)psi(forest1500 P ndvi100 P ele P height100 P distRoad),8.99,4e-04,8,128.61,0.94,0
p(observer1)psi(disturb100 P water P ele P height100 P distRoad),9,4e-04,9,126.46,0.32,1
p(observer1)psi(disturb100 P und P ele P height100),9,4e-04,8,128.62,3.37,1
p(observer1)psi(disturb100 P und P ele P distRoad),9,4e-04,8,128.62,4.81,1
p(cloudCover)psi(forest1500 P ndvi100 P und P ele P height100),9.01,4e-04,8,128.64,5.89,0
p(cloudCover)psi(forest1500 P ele P height100),9.02,4e-04,6,132.91,0,1
p()psi(disturb100 P und P ele P height100 P distRoad),9.08,4e-04,7,130.85,3.82,1
p(observer1 P cloudCover)psi(forest1500 P ele P height100),9.15,4e-04,8,128.78,2.47,1
p(observer1)psi(disturb100 P und P ele),9.2,4e-04,7,130.96,3.76,1
p()psi(disturb100 P ndvi100 P ele P height100 P distRoad),9.2,4e-04,7,130.97,3.59,0
p()psi(disturb100 P forest1500 P ndvi100 P und P water P ele P distRoad),9.2,4e-04,9,126.66,3.72,1
p()psi(disturb100 P forest1500 P ndvi100 P water P ele P height100 P distRoad),9.2,4e-04,9,126.66,4.51,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P ele P height100),9.21,4e-04,9,126.67,0.62,1
p(observer1)psi(forest1500 P ndvi100 P ele P height100 P distRoad),9.21,4e-04,9,126.67,-0.1,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P ele),9.27,4e-04,8,128.9,3.37,1
p()psi(disturb100 P forest1500 P ndvi100 P und P water P ele P height100 P distRoad),9.36,4e-04,10,124.64,4.59,1
p()psi(forest1500 P water P ele),9.5,3e-04,5,135.5,3.71,1
p(cloudCover)psi(disturb100 P forest1500 P ele P distRoad),9.58,3e-04,7,131.35,0.69,1
p(start)psi(disturb100 P ndvi100 P und P ele P height100),9.67,3e-04,8,129.3,5.04,1
p(start)psi(forest1500 P ele P height100),9.78,3e-04,6,133.67,2.3,1
p(observer1)psi(forest1500 P ele P height100),9.83,3e-04,7,131.59,0.19,1
p(cloudCover)psi(disturb100 P und P ele P height100 P distRoad),9.93,3e-04,8,129.56,1.68,1
p()psi(forest1500 P und P ele P height100),9.95,3e-04,6,133.84,0,1
p(observer1 P cloudCover)psi(disturb100 P und P ele P distRoad),9.97,3e-04,9,127.43,5.51,1
p(observer1)psi(disturb100 P forest1500 P und P water P ele P height100 P distRoad),10.08,3e-04,11,123.16,0,1
p(start)psi(disturb100 P und P ele P height100 P distRoad),10.13,3e-04,8,129.75,-1.54,1
p()psi(disturb100 P forest1500 P ndvi100 P ele P height100 P distRoad),10.17,2e-04,8,129.79,4.6,1
p()psi(disturb100 P forest1500 P ele P height100 P distRoad),10.22,2e-04,7,131.99,1.59,1
p(cloudCover)psi(disturb100 P ele P height100 P distRoad),10.25,2e-04,7,132.02,4.59,1
p()psi(forest1500 P ndvi100 P ele P height100),10.37,2e-04,6,134.26,4.15,0
p(observer1 P cloudCover)psi(disturb100 P ndvi100 P und P ele P height100 P distRoad),10.38,2e-04,11,123.45,-0.62,0
p(start)psi(forest1500 P ndvi100 P und P ele P height100),10.42,2e-04,8,130.04,3.67,1
p(observer1 P cloudCover)psi(forest1500 P ndvi100 P ele P height100),10.45,2e-04,9,127.92,0.3,0
p(start)psi(forest1500 P ndvi100 P water P ele),10.64,2e-04,7,132.41,0.9,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele P height100 P distRoad),10.72,2e-04,11,123.8,0.33,1
p(observer1 P cloudCover)psi(disturb100 P ndvi100 P und P ele P height100),10.74,2e-04,10,126.02,2.84,1
p(cloudCover)psi(forest1500 P water P ele),11.08,2e-04,6,134.98,3.14,1
p()psi(disturb100 P ndvi100 P und P water P ele P height100 P distRoad),11.11,2e-04,9,128.57,3.22,1
p(cloudCover)psi(disturb100 P ndvi100 P ele P height100),11.14,2e-04,7,132.91,4.28,0
p(cloudCover)psi(disturb100 P forest1500 P ele P height100 P distRoad),11.18,1e-04,8,130.81,4.75,1
p(observer1 P cloudCover)psi(disturb100 P und P ele P height100 P distRoad),11.18,1e-04,10,126.46,4.61,1
p(start)psi(disturb100 P forest1500 P ele P height100 P distRoad),11.2,1e-04,8,130.83,4.71,1
p(observer1 P cloudCover)psi(disturb100 P und P water P ele P height100 P distRoad),11.21,1e-04,11,124.29,5.22,1
p(start)psi(disturb100 P water P ele P height100 P distRoad),11.22,1e-04,8,130.85,5.21,1
p(observer1 P cloudCover)psi(disturb100 P ndvi100 P ele P height100),11.37,1e-04,9,128.83,0.08,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P ele P height100),11.41,1e-04,9,128.87,3.68,1
p(observer1)psi(forest1500 P water P ele),11.44,1e-04,7,133.21,5.06,1
p()psi(forest1500 P ndvi100 P water P ele),11.5,1e-04,6,135.4,5.58,1
p()psi(forest1500 P ndvi100 P und P ele P height100),11.54,1e-04,7,133.31,1.86,1
p(observer1 P cloudCover)psi(disturb100 P und P water P ele P distRoad),11.56,1e-04,10,126.84,0.17,1
