Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
225,TD6-9,225,19,18315.302734042590600,1273,1351,78,1318.736842105263122,20.331055077247932,25056.000000000000000,16,1315,1273,1316
226,TD6-10,226,22,21207.192639417738974,1333,1381,48,1363.318181818181756,11.632190302763284,29993.000000000000000,17,1370,1333,1367
227,TTB1-1,227,32,30846.825657334891730,562,659,97,605.406250000000000,26.672620998647659,19373.000000000000000,28,574,562,602
228,TTB1-2,228,33,31810.788959126606642,588,753,165,662.393939393939377,46.168951520271492,21859.000000000000000,31,619,588,660
229,TTB1-3,229,32,30846.825657334891730,743,873,130,817.218750000000000,37.429712775247154,26151.000000000000000,30,805,743,822
230,TTB1-4,230,32,30846.825657334891730,751,877,126,829.531250000000000,38.239364840926683,26545.000000000000000,29,856,751,846
231,TTB1-5,231,32,30846.825657334891730,836,959,123,901.968750000000000,35.533860941888932,28863.000000000000000,31,905,836,905
232,TTB2-1,232,32,30846.825657334891730,386,468,82,433.312500000000000,21.909526324181453,13866.000000000000000,28,433,386,433
233,TTB2-2,233,32,30846.825657334891730,327,369,42,352.750000000000000,11.352312539742728,11288.000000000000000,21,353,327,353
234,TTB2-3,234,32,30846.825657334891730,283,306,23,295.031250000000000,5.264767177900652,9441.000000000000000,15,292,283,295
235,TTB2-4,235,32,30846.825657334891730,242,265,23,252.968750000000000,6.023310836865386,8095.000000000000000,17,251,242,253
236,TTB2-5,236,35,33738.715562710036465,210,235,25,223.657142857142844,6.824086991335019,7828.000000000000000,19,217,210,225
237,TTB2-6,237,32,30846.825657334891730,180,209,29,195.218750000000000,6.790316519684484,6247.000000000000000,18,199,180,196
238,TTB2-7,238,34,32774.752260918321554,153,173,20,163.705882352941188,5.090529914428180,5566.000000000000000,16,164,153,164
239,TTB2-8,239,33,31810.788959126606642,137,175,38,151.606060606060595,10.429966715828964,5003.000000000000000,22,154,140,151
240,TTB3-1,240,32,30846.825657334891730,311,362,51,341.593750000000000,13.959448804931375,10931.000000000000000,27,332,311,343
241,TTB3-2,241,32,30846.825657334891730,346,375,29,365.125000000000000,7.461358790461694,11684.000000000000000,19,355,346,368
242,TTB3-3,242,32,30846.825657334891730,280,349,69,309.312500000000000,19.257202386380012,9898.000000000000000,23,296,280,300
243,TTB3-4,243,33,31810.788959126606642,252,293,41,277.393939393939377,11.633127706629656,9154.000000000000000,24,274,252,279
244,TTB3-5,244,32,30846.825657334891730,222,252,30,237.312500000000000,8.740843423262998,7594.000000000000000,22,231,222,236
245,TTB3-6,245,32,30846.825657334891730,166,211,45,190.312500000000000,11.769763963223731,6090.000000000000000,27,173,166,190
246,TTB3-7,246,33,31810.788959126606642,142,151,9,144.666666666666657,2.457723344968920,4774.000000000000000,9,143,145,144
247,TTB3-8,247,33,31810.788959126606642,142,156,14,148.121212121212125,3.400156643072258,4888.000000000000000,13,148,143,148
248,TTB4-1,248,33,31810.788959126606642,445,471,26,457.878787878787875,7.326819045032751,15110.000000000000000,22,460,445,459
249,TTB4-2,249,32,30846.825657334891730,408,470,62,436.906250000000000,16.795385108341517,13981.000000000000000,31,428,408,436
250,TTB4-3,250,32,30846.825657334891730,394,417,23,403.875000000000000,5.818880906153691,12924.000000000000000,18,402,394,403
251,TTB4-4,251,34,32774.752260918321554,388,428,40,410.588235294117624,11.072269672896381,13960.000000000000000,23,412,388,412
252,TTB4-5,252,32,30846.825657334891730,370,412,42,390.906250000000000,13.115733335864221,12509.000000000000000,24,370,373,389
253,TTB4-6,253,32,30846.825657334891730,271,341,70,301.750000000000000,22.942863814266953,9656.000000000000000,26,323,271,299
254,TTB4-7,254,35,33738.715562710036465,186,253,67,230.142857142857139,17.138332736284205,8055.000000000000000,26,224,186,232
255,TTB4-8,255,31,29882.862355543176818,73,153,80,103.774193548387103,18.800668617862151,3217.000000000000000,26,92,73,101
256,TTB4-9,256,31,29882.862355543176818,163,214,51,180.064516129032256,10.447828864968811,5582.000000000000000,16,177,163,178
257,TTB5-1,257,32,30846.825657334891730,222,249,27,236.375000000000000,7.074381598415511,7564.000000000000000,19,238,222,236
258,TTB5-2,258,32,30846.825657334891730,230,263,33,249.562500000000000,8.884457988532558,7986.000000000000000,21,261,230,251
259,TTB5-3,259,32,30846.825657334891730,251,274,23,263.781250000000000,5.655386674445877,8441.000000000000000,19,262,251,264
260,TTB5-4,260,32,30846.825657334891730,278,311,33,300.937500000000000,9.370623978690000,9630.000000000000000,20,308,278,303
261,TTB5-5,261,31,29882.862355543176818,314,355,41,337.935483870967744,12.664238407551089,10476.000000000000000,23,355,314,338
262,TTB5-6,262,33,31810.788959126606642,342,385,43,353.393939393939377,10.803869660112248,11662.000000000000000,20,349,350,349
263,TTB5-7,263,35,33738.715562710036465,403,443,40,420.057142857142878,12.228638184062707,14702.000000000000000,24,406,404,419
264,TTB5-8,264,32,30846.825657334891730,478,504,26,493.156250000000000,7.648976136549257,15781.000000000000000,21,504,478,493
265,TTB5-9,265,33,31810.788959126606642,494,511,17,501.727272727272748,3.662030627881727,16557.000000000000000,13,502,494,502
266,TTB5-10,266,34,32774.752260918321554,507,530,23,517.617647058823536,6.329272357966443,17599.000000000000000,20,517,507,517
267,TTB6-1,267,32,30846.825657334891730,216,261,45,230.500000000000000,11.437329233697874,7376.000000000000000,21,231,217,231
268,TTB6-2,268,33,31810.788959126606642,217,271,54,245.727272727272720,14.514930092573136,8109.000000000000000,23,227,217,244
269,TTB6-3,269,32,30846.825657334891730,201,232,31,215.718750000000000,6.200979635307634,6903.000000000000000,17,213,201,214
270,TTB6-4,270,32,30846.825657334891730,175,235,60,200.781250000000000,14.130495335886142,6425.000000000000000,24,194,175,198
271,TTB6-5,271,33,31810.788959126606642,285,304,19,296.757575757575751,3.992647052605993,9793.000000000000000,14,298,285,298
272,TTB6-6,272,32,30846.825657334891730,300,322,22,313.156250000000000,5.232765610793207,10021.000000000000000,17,309,300,313
273,TTB6-7,273,32,30846.825657334891730,273,302,29,288.531250000000000,9.202528100337428,9233.000000000000000,19,299,273,290
274,TTB6-8,274,32,30846.825657334891730,260,293,33,282.031250000000000,7.848106359976271,9025.000000000000000,21,289,260,284
275,TTB6-9,275,35,33738.715562710036465,255,291,36,273.085714285714289,10.548856210364118,9558.000000000000000,28,258,255,273
276,TTB7-1,276,32,30846.825657334891730,228,265,37,250.750000000000000,10.529719844326344,8024.000000000000000,19,248,232,250
277,TTB7-2,277,32,30846.825657334891730,228,241,13,233.750000000000000,3.553167600887974,7480.000000000000000,12,235,233,234
278,TTB7-3,278,32,30846.825657334891730,215,237,22,224.937500000000000,5.656508971972023,7198.000000000000000,18,224,219,224
279,TTB7-4,279,33,31810.788959126606642,207,228,21,219.181818181818187,5.299825871664838,7233.000000000000000,17,220,207,220
280,TTB7-5,280,33,31810.788959126606642,172,209,37,190.272727272727280,9.222083926961496,6279.000000000000000,23,190,174,190
281,TTB7-6,281,33,31810.788959126606642,162,187,25,177.878787878787875,5.798419720754480,5870.000000000000000,18,181,162,179
282,TTB7-7,282,32,30846.825657334891730,150,187,37,175.062500000000000,9.222721602108566,5602.000000000000000,20,184,150,178
283,TTB7-8,283,34,32774.752260918321554,166,194,28,181.529411764705884,6.804995112232295,6172.000000000000000,20,176,166,181
284,TTB7-9,284,32,30846.825657334891730,151,166,15,158.687500000000000,2.952091419654886,5078.000000000000000,11,156,151,159
285,TTB8-1,285,32,30846.825657334891730,313,372,59,343.250000000000000,16.981607697741694,10984.000000000000000,27,362,313,343
286,TTB8-2,286,33,31810.788959126606642,370,426,56,396.818181818181813,14.602728149955068,13095.000000000000000,26,381,370,397
287,TTB8-3,287,32,30846.825657334891730,422,448,26,434.031250000000000,7.055513690547273,13889.000000000000000,23,432,423,434
288,TTB8-4,288,32,30846.825657334891730,404,448,44,429.031250000000000,11.072162094076296,13729.000000000000000,20,444,404,428
289,TTB8-5,289,32,30846.825657334891730,331,396,65,369.187500000000000,18.667213068639892,11814.000000000000000,25,389,331,369
290,TTB8-6,290,33,31810.788959126606642,296,351,55,330.484848484848499,13.582790386146950,10906.000000000000000,23,337,296,334
291,TTB8-7,291,32,30846.825657334891730,283,326,43,296.843750000000000,11.289124675434318,9499.000000000000000,21,291,283,292
292,TTB8-8,292,34,32774.752260918321554,247,281,34,270.058823529411768,6.178431061412246,9182.000000000000000,17,273,247,270
293,TTB8-9,293,33,31810.788959126606642,200,245,45,222.484848484848499,12.775737450389538,7342.000000000000000,25,201,200,223
294,TTA1-1,294,32,30846.825657334891730,470,520,50,493.937500000000000,13.804296206254051,15806.000000000000000,27,479,470,492
295,TTA1-2,295,31,29882.862355543176818,485,561,76,525.451612903225850,20.237044776089729,16289.000000000000000,29,506,485,526
296,TTA1-3,296,26,25063.045846584598621,543,662,119,600.807692307692264,36.046998414217668,15621.000000000000000,25,618,543,597
297,TTA1-4,297,29,27954.935751959746995,543,777,234,659.620689655172441,65.645029642507680,19129.000000000000000,29,543,543,656
298,TTA1-5,298,32,30846.825657334891730,546,818,272,647.125000000000000,75.915145886706952,20708.000000000000000,31,653,546,625
299,TTA1-6,299,32,30846.825657334891730,486,585,99,539.281250000000000,26.844732228828434,17257.000000000000000,26,512,486,539
300,TTA1-7,300,32,30846.825657334891730,375,511,136,438.187500000000000,42.673496971188101,14022.000000000000000,30,488,375,435
301,TTA2-1,301,32,30846.825657334891730,497,567,70,531.375000000000000,19.528424795666446,17004.000000000000000,24,506,497,530
302,TTA2-2,302,27,26027.009148376313533,625,762,137,679.629629629629676,33.192087575814618,18350.000000000000000,24,643,625,678
303,TTA2-3,303,32,30846.825657334891730,700,744,44,724.500000000000000,11.551515052147922,23184.000000000000000,23,727,700,725
304,TTA2-4,304,32,30846.825657334891730,630,686,56,661.000000000000000,14.471955638406303,21152.000000000000000,24,647,630,662
305,TTA2-5,305,31,29882.862355543176818,581,649,68,621.548387096774150,18.147849263271500,19268.000000000000000,26,637,581,627
306,TTA2-6,306,33,31810.788959126606642,423,541,118,472.666666666666686,31.851613028624516,15598.000000000000000,31,463,423,466
307,TTA3-1,307,20,19279.266035834305512,376,444,68,404.149999999999977,17.321301914117598,8083.000000000000000,17,387,376,403
308,TTA3-2,308,33,31810.788959126606642,360,425,65,383.575757575757564,17.586203792178022,12658.000000000000000,27,374,360,379
309,TTA3-3,309,33,31810.788959126606642,340,402,62,367.000000000000000,15.887864627577944,12111.000000000000000,26,354,340,365
310,TTA3-4,310,32,30846.825657334891730,331,423,92,373.312500000000000,25.659351974475115,11946.000000000000000,28,345,331,369
311,TTA3-5,311,33,31810.788959126606642,295,375,80,331.030303030303003,19.128726372538772,10924.000000000000000,31,330,295,330
312,TTA3-6,312,33,31810.788959126606642,279,313,34,296.484848484848499,8.439162719208507,9784.000000000000000,23,296,279,296
313,TTA3-7,313,32,30846.825657334891730,240,282,42,261.437500000000000,11.036693062235626,8366.000000000000000,26,261,240,261
314,TTA5-1,314,32,30846.825657334891730,228,290,62,267.125000000000000,19.061987698034013,8548.000000000000000,25,272,228,272
315,TTA5-2,315,33,31810.788959126606642,260,327,67,295.606060606060623,18.885523386236184,9755.000000000000000,27,294,260,296
316,TTA5-3,316,33,31810.788959126606642,288,364,76,331.818181818181813,20.135081018046794,10950.000000000000000,28,346,288,331
317,TTA5-4,317,32,30846.825657334891730,321,406,85,381.281250000000000,19.929930969210606,12201.000000000000000,26,388,321,388
318,TTA5-5,318,32,30846.825657334891730,408,517,109,477.875000000000000,26.795230452451793,15292.000000000000000,29,464,408,480
319,TTA5-6,319,34,32774.752260918321554,520,624,104,565.735294117647072,30.924299244074021,19235.000000000000000,27,558,520,558
320,TTA5-7,320,33,31810.788959126606642,523,601,78,552.484848484848499,21.341553168495093,18232.000000000000000,26,530,523,548
321,TTA5-8,321,33,31810.788959126606642,509,550,41,522.666666666666629,10.721450226042826,17248.000000000000000,22,511,509,520
322,TTA6-1,322,33,31810.788959126606642,260,276,16,268.757575757575751,4.030416949859360,8869.000000000000000,16,265,260,269
323,TTA6-2,323,31,29882.862355543176818,257,271,14,262.709677419354819,4.073466847049284,8144.000000000000000,13,258,265,262
324,TTA6-3,324,32,30846.825657334891730,243,271,28,261.000000000000000,7.615773105863909,8352.000000000000000,19,265,243,263
325,TTA6-4,325,32,30846.825657334891730,246,275,29,257.656250000000000,7.329773934951882,8245.000000000000000,18,248,246,257
326,TTA6-5,326,34,32774.752260918321554,285,305,20,296.470588235294144,4.983710489405590,10080.000000000000000,17,296,285,296
327,TTA6-6,327,32,30846.825657334891730,278,306,28,290.375000000000000,6.886354260419660,9292.000000000000000,20,296,278,290
328,TTA6-7,328,34,32774.752260918321554,262,295,33,283.176470588235304,8.049371872590193,9628.000000000000000,19,286,262,285
329,TTA6-8,329,32,30846.825657334891730,270,302,32,288.625000000000000,8.770511672644874,9236.000000000000000,21,289,270,289
330,TTA6-9,330,32,30846.825657334891730,265,297,32,280.812500000000000,9.991988978676869,8986.000000000000000,20,276,265,278
331,TTA6-10,331,32,30846.825657334891730,244,283,39,267.531250000000000,8.724908219431308,8561.000000000000000,18,269,244,268
332,TTA7-1,332,33,31810.788959126606642,252,270,18,260.454545454545439,5.093614000027505,8595.000000000000000,19,254,252,260
333,TTA7-2,333,34,32774.752260918321554,251,273,22,261.000000000000000,4.940826318125578,8874.000000000000000,15,262,251,261
334,TTA7-3,334,32,30846.825657334891730,255,278,23,267.750000000000000,5.994789404140899,8568.000000000000000,17,263,255,268
335,TTA7-4,335,32,30846.825657334891730,270,298,28,282.875000000000000,6.122448448129228,9052.000000000000000,20,282,270,282
336,TTA7-5,336,32,30846.825657334891730,288,300,12,293.562500000000000,3.121873435935544,9394.000000000000000,12,293,288,293
337,TTA7-6,337,32,30846.825657334891730,269,299,30,286.062500000000000,7.424358137239879,9154.000000000000000,19,289,269,286
338,TTA7-7,338,32,30846.825657334891730,275,296,21,285.156250000000000,5.613095040839768,9125.000000000000000,18,281,275,284
339,TTA7-8,339,33,31810.788959126606642,278,314,36,296.696969696969688,9.851887524071790,9791.000000000000000,22,300,278,300
340,TTA7-9,340,32,30846.825657334891730,246,307,61,271.343750000000000,15.561590083841047,8683.000000000000000,26,255,246,267
341,TTA7-10,341,32,30846.825657334891730,279,309,30,293.875000000000000,8.002929151254557,9404.000000000000000,19,289,279,293
