Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
224,TTB1-4,224,729,702729.247006161953323,274,579,305,396.097393689986291,64.554844613156746,288755.000000000000000,232,412,274,396
225,TTB1-5,225,591,569702.311358905048110,280,882,602,484.159052453468689,119.696139886258166,286138.000000000000000,300,364,280,448
226,TTB2-1,226,2124,2047458.053005607798696,158,718,560,271.226459510357813,72.317775647892447,576085.000000000000000,317,233,161,253
227,TTB2-2,227,973,937936.292643341002986,144,672,528,211.581706063720446,61.322214005131904,205869.000000000000000,203,182,151,188
228,TTB2-3,228,1027,989990.310940093826503,128,375,247,186.986368062317439,44.221666663364871,192035.000000000000000,178,158,128,171
229,TTB2-4,229,972,936972.329341549309902,96,322,226,158.345679012345670,35.760719591350622,153912.000000000000000,171,142,100,148
230,TTB2-5,230,1028,990954.274241885519587,72,368,296,150.309338521400775,43.426820577574446,154518.000000000000000,193,148,72,148
231,TTB2-6,231,1056,1017945.246692053624429,63,230,167,153.321022727272720,33.852875942231137,161907.000000000000000,148,193,66,155
232,TTB2-7,232,991,955287.632075591944158,79,259,180,181.127144298688194,40.592533349023569,179497.000000000000000,171,202,79,188
233,TTB2-8,233,806,776954.421244124183431,83,281,198,176.655086848635250,52.048723524462673,142384.000000000000000,191,140,83,171
234,TTB3-1,234,263,253522.348371221683919,241,927,686,532.783269961977226,193.900572757130050,140122.000000000000000,214,785,241,482
235,TTB3-2,235,451,434747.449108064582106,225,996,771,492.776053215077582,230.742772388866115,222242.000000000000000,303,296,225,384
236,TTB3-3,236,563,542711.338908736943267,160,1011,851,386.880994671403187,219.810022231143421,217814.000000000000000,310,245,160,297
237,TTB3-4,237,417,401972.696847146144137,177,713,536,251.136690647482027,86.394627584006145,104724.000000000000000,168,195,178,220
238,TTB3-5,238,504,485837.504103025596123,201,443,242,250.341269841269849,42.751434153686915,126172.000000000000000,139,219,201,235
239,TTB3-6,239,320,308468.256573349586688,223,384,161,282.265625000000000,36.946008828551086,90325.000000000000000,120,257,223,275
240,TTB3-7,240,328,316179.962987683305983,264,533,269,370.140243902439011,72.244831631760917,121406.000000000000000,186,277,264,367
241,TTB3-8,241,20,19279.266035834349168,227,296,69,270.100000000000023,20.151674868357485,5402.000000000000000,18,266,227,271
242,TTB4-1,242,119,114711.632913214372820,345,530,185,423.521008403361350,41.755762192708708,50399.000000000000000,83,412,345,417
243,TTB4-2,243,515,496441.100422734452877,242,489,247,348.038834951456295,51.568283006465272,179240.000000000000000,182,370,242,359
244,TTB4-3,244,1319,1271467.595063275191933,53,375,322,245.342683851402569,62.051747260319011,323607.000000000000000,266,228,54,241
245,TTB4-4,245,896,863711.118405378772877,71,343,272,210.731026785714278,56.029589773580462,188815.000000000000000,238,206,71,211
246,TTB4-5,246,1000,963963.301791717414744,113,347,234,183.719999999999999,38.927106237171053,183720.000000000000000,170,153,114,176
247,TTB4-6,247,953,918657.026607506675646,99,216,117,147.088142707240280,20.050476596968320,140175.000000000000000,103,157,99,148
248,TTB4-7,248,1036,998665.980656219297089,90,235,145,134.235521235521247,20.265337697334278,139068.000000000000000,109,138,90,134
249,TTB4-8,249,1013,976494.824715009774081,91,172,81,126.202369200394870,15.480698880290594,127843.000000000000000,77,127,91,125
250,TTB4-9,250,1040,1002521.833863386069424,66,251,185,119.258653846153848,27.397771914522110,124029.000000000000000,131,106,66,113
251,TTB5-1,251,7010,6757382.745559939183295,172,512,340,283.355920114122682,50.160610771210102,1986325.000000000000000,303,268,172,274
252,TTB5-2,252,876,844431.852369544445537,260,530,270,356.268264840182667,73.018137155163174,312091.000000000000000,239,297,260,331
253,TTB5-3,253,801,772134.604735165601596,270,630,360,401.732833957553055,92.755183833162363,321788.000000000000000,283,286,277,396
254,TTB5-4,254,869,837684.109257002477534,246,708,462,402.255466052934423,95.323984441603514,349560.000000000000000,317,291,246,395
255,TTB5-5,255,950,915765.136702131596394,255,809,554,451.813684210526333,104.933282172431859,429223.000000000000000,311,515,255,491
256,TTB5-6,256,851,820332.769824751536362,288,914,626,554.513513513513544,118.513355807737881,471891.000000000000000,367,582,288,565
257,TTB5-7,257,692,667062.604839868494309,450,1008,558,771.346820809248584,130.344889120941644,533772.000000000000000,362,661,450,768
258,TTB5-8,258,645,621756.329655657755211,528,1190,662,1013.545736434108562,153.921805884621961,653737.000000000000000,320,1089,528,1066
259,TTB5-9,259,791,762494.971717248437926,530,1184,654,1067.912768647281837,142.473441005527320,844719.000000000000000,280,1153,530,1119
260,TTB5-10,260,872,840575.999162377556786,445,1153,708,950.329128440366958,212.655713429680247,828687.000000000000000,362,1080,445,1056
261,TTB6-1,261,935,901305.687175255734473,183,400,217,260.477005347593604,41.430506929085880,243546.000000000000000,170,211,188,261
262,TTB6-2,262,1009,972638.971507842885330,171,328,157,256.498513379583756,37.728757145293123,258807.000000000000000,149,297,171,255
263,TTB6-3,263,1025,988062.384336510323919,166,319,153,250.387317073170721,40.472950739751987,256647.000000000000000,148,302,167,245
264,TTB6-4,264,1009,972638.971507842885330,147,320,173,246.312190287413273,46.583691324142826,248529.000000000000000,162,292,151,245
265,TTB6-5,265,1021,984206.531129343435168,143,322,179,250.189030362389815,46.617817180640500,255443.000000000000000,172,285,143,270
266,TTB6-6,266,1030,992882.200845468905754,115,446,331,236.140776699029118,59.623271889867397,243225.000000000000000,226,281,116,228
267,TTB6-7,267,1012,975530.861413217964582,85,456,371,215.779644268774717,84.168085761427534,218369.000000000000000,263,274,85,240
268,TTB6-8,268,986,950467.815566633362323,83,314,231,196.059837728194736,64.621628247020993,193315.000000000000000,212,278,83,183
269,TTB6-9,269,1002,965891.228395300800912,87,317,230,203.238522954091820,64.999401141214662,203645.000000000000000,225,126,87,206
270,TTB7-1,270,2359,2273989.428926661144942,158,332,174,263.334463755828722,27.663905993675240,621206.000000000000000,158,254,158,265
271,TTB7-2,271,621,598621.210412656539120,146,297,151,221.974235104669901,39.294002848293083,137846.000000000000000,141,240,146,233
272,TTB7-3,272,864,832864.292748043895699,140,301,161,233.553240740740733,38.866306204939484,201790.000000000000000,152,251,140,244
273,TTB7-4,273,492,474269.944481524988078,149,276,127,199.520325203252042,32.654971258014037,98164.000000000000000,119,156,173,197
274,TTB7-5,274,818,788521.980865624849685,143,318,175,226.589242053789718,38.254487972481954,185350.000000000000000,157,226,143,229
275,TTB7-6,275,948,913837.210098548093811,145,330,185,230.562236286919841,37.580059800073201,218573.000000000000000,165,231,145,231
276,TTB7-7,276,902,869494.898216129164211,146,313,167,226.863636363636374,31.204465313685485,204631.000000000000000,149,242,146,230
277,TTB7-8,277,648,624648.219561032834463,147,266,119,205.317901234567898,28.201231048169170,133046.000000000000000,115,224,147,210
278,TTB7-9,278,886,854071.485387461609207,46,257,211,208.010158013544014,41.168224347326792,184297.000000000000000,160,240,46,226
279,TTB8-1,279,235,226531.375921053579077,235,425,190,295.621276595744689,42.837311913649820,69471.000000000000000,113,254,235,285
280,TTB8-2,280,16,15423.412828667478607,247,301,54,266.000000000000000,16.397408331806584,4256.000000000000000,13,248,247,264
281,TTB8-3,281,16,15423.412828667478607,242,285,43,267.625000000000000,14.490837622442672,4282.000000000000000,14,253,242,275
282,TTB8-4,282,194,187008.880547593173105,197,352,155,265.479381443298962,40.892644054422810,51503.000000000000000,112,209,197,262
283,TTB8-5,283,137,132062.972345465299441,186,342,156,255.700729927007302,27.977667048590806,35031.000000000000000,74,246,186,254
284,TTB8-6,284,122,117603.522818589524832,154,296,142,227.032786885245912,37.236711663517738,27698.000000000000000,78,253,154,237
285,TTB8-7,285,93,89648.587066629712353,158,246,88,203.268817204301087,20.869868069172057,18904.000000000000000,59,207,158,207
286,TTB8-8,286,106,102180.109989922042587,129,180,51,148.594339622641513,11.824804678977847,15751.000000000000000,43,139,129,146
287,TTB8-9,287,138,133026.935647256992524,117,173,56,140.543478260869563,12.161426049352812,19395.000000000000000,46,132,117,139
288,TTA1-3,288,102,98324.256782755182940,988,1150,162,1060.039215686274474,39.654864342872365,108124.000000000000000,77,1030,988,1049
289,TTA1-4,289,135,130135.045741881855065,849,1153,304,1038.622222222222263,58.499365829631287,140214.000000000000000,100,1008,849,1037
290,TTA1-5,290,13,12531.522923292326595,783,994,211,869.846153846153811,64.033460188159566,11308.000000000000000,13,783,783,853
291,TTA3-2,291,71,68441.394427211940638,568,875,307,737.084507042253563,57.056864760572076,52333.000000000000000,63,706,568,740
292,TTA3-3,292,289,278585.394217806344386,354,1001,647,617.460207612456770,171.917878846514782,178446.000000000000000,227,434,354,639
293,TTA3-4,293,601,579341.944376822211780,265,1030,765,632.983361064891824,188.450268991263641,380423.000000000000000,394,563,265,605
294,TTA3-5,294,702,676702.237857785657980,241,1018,777,629.042735042734989,200.123034513638430,441588.000000000000000,438,247,253,661
295,TTA3-6,295,464,447278.972031356883235,246,919,673,469.829741379310349,217.313443325379950,218001.000000000000000,285,282,248,352
296,TTA3-7,296,806,776954.421244124183431,305,927,622,599.157568238213344,215.793012063933702,482921.000000000000000,385,910,305,514
297,TTA6-1,297,330,318107.889591266750358,275,349,74,295.993939393939399,11.439165560634255,97678.000000000000000,53,293,275,294
298,TTA6-2,298,387,373053.797793394653127,272,360,88,300.563307493540037,15.463986583353771,116318.000000000000000,68,298,274,298
299,TTA6-3,299,760,732612.109361705253832,244,335,91,292.334210526315815,15.270849015031205,222174.000000000000000,80,294,247,294
300,TTA6-4,300,884,852143.558783878223039,250,327,77,288.643665158371050,15.848360697335801,255161.000000000000000,76,281,250,287
301,TTA6-5,301,963,928296.659625423839316,210,320,110,278.055036344755990,18.680126518950239,267767.000000000000000,104,284,210,281
302,TTA6-6,302,899,866603.008310753968544,190,301,111,259.726362625139018,26.548813002920813,233494.000000000000000,106,273,190,269
303,TTA6-7,303,969,934080.439436174230650,173,299,126,235.428276573787400,27.524400755836325,228130.000000000000000,122,225,173,233
304,TTA6-8,304,901,868530.934914337354712,165,311,146,225.215316315205314,33.932102810591573,202919.000000000000000,129,224,165,223
305,TTA6-9,305,945,910945.320193172898144,160,308,148,220.241269841269855,34.877396608042574,208128.000000000000000,141,216,160,213
306,TTA6-10,306,988,952395.742170216748491,149,292,143,199.748987854250998,25.182044664194514,197352.000000000000000,125,198,154,198
307,TTA7-3,307,26,25063.045846584653191,292,308,16,301.192307692307679,4.665909349652324,7831.000000000000000,15,299,292,302
308,TTA7-4,308,139,133990.898949048714712,270,325,55,309.726618705035946,8.597980150452415,43052.000000000000000,35,309,270,310
309,TTA7-5,309,248,239062.898844345909311,276,326,50,295.939516129032256,8.673767631609870,73393.000000000000000,44,293,277,295
310,TTA7-6,310,287,276657.467614222900011,263,342,79,292.686411149825801,12.950425040242260,84001.000000000000000,62,291,264,292
311,TTA7-7,311,431,415468.183072230196558,200,346,146,297.962877030162417,29.949431705328099,128422.000000000000000,110,315,200,303
312,TTA7-8,312,480,462702.384860024380032,197,390,193,306.585416666666674,51.000745458536123,147161.000000000000000,150,321,199,321
313,TTA7-9,313,405,390405.137225645536091,229,421,192,355.950617283950635,43.741637997229702,144160.000000000000000,139,389,230,367
314,TTA7-10,314,393,378837.577604144928046,234,445,211,394.567430025445276,38.760583816189254,155065.000000000000000,111,412,234,405
